gentime,NeAnc,td,lambda,maxn,sampn,data,model,scheme,Nh,Nc,Na,T,Ta,lnL,AIC2C,Nh1C,Nc1C,T1C,lnL1C,AIC1C,NhC,NcC,lnL,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Th,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,10512.75792,3396.237416,102598.4845,70.42906762,11183.69056,-355574.0417,711158.0835,73021.83805,63.40765374,119.9640362,-357060.2105,714126.4211,64111.48823,64111.48823,-373020.1175,746042.2351,-2968.337577,-34884.15156,8502.52314,93932.97643,7242.74475,-355592.2446,711190.4893,-32.40576282,2935.931837,34851.74584
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,9972.532074,10365.2569,100618.1585,10.07430245,10059.05874,-553403.939,1106817.878,65399.09223,117.955799,11.43600962,-568521.7424,1137049.485,58743.99637,58743.99637,-574919.9494,1149841.899,-30231.60683,-43024.0208,8113.814861,91043.75298,6778.112762,-554518.8142,1109043.628,-2225.750404,28005.8566,40798.2706
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10558.05629,6419.061416,103617.4745,119.999801,11353.84026,-983561.6247,1967133.249,64665.4731,2979.413154,98.83544943,-995691.6301,1991389.26,63268.11137,63268.11137,-997870.9383,1995743.877,-24256.01073,-28610.62721,8863.551748,93160.22143,7764.399768,-987259.0234,1974524.047,-7390.797725,16865.21328,21219.83028
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,9663.230406,3043.680004,97742.43282,31.48401016,9186.803086,-355570.5631,711151.1262,74189.63848,34.50663484,71.82843411,-361201.2414,722408.4827,64950.62679,64950.62679,-377553.5099,755109.0198,-11257.35652,-43957.89365,8726.631632,95991.18377,7934.985251,-353985.2347,707976.4695,3174.656747,14432.01325,47132.55035
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,9753.190297,10232.93711,97361.4826,10.00529663,9166.392737,-554448.9834,1108907.967,66387.90189,169.8472332,15.48524526,-574872.0691,1149750.138,59769.94304,59769.94304,-581210.6788,1162423.358,-40842.17139,-53515.39085,8459.099848,100692.3632,9068.877313,-552199.5428,1104405.086,4502.88142,45345.05242,58018.27242
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10414.65063,5791.397417,99774.02658,119.9985043,10334.38118,-987171.8279,1974353.656,65547.97749,2834.90944,98.92021397,-1009126.287,2018258.575,64198.68601,64198.68601,-1011508.366,2023018.731,-43904.91923,-48665.07565,9349.426414,96130.56212,8913.095197,-978777.2288,1957560.458,16793.19839,60698.11739,65458.27339
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,8872.941268,4779081.645,93936.70295,10.11201401,7834.275677,-49023.93066,98057.86133,76961.46515,39.79909944,115.6691156,-49191.34598,98388.69197,63603.69806,63603.69806,-51514.64685,103031.2937,-330.8306406,-4973.432367,9069.504674,94453.83235,8132.386118,-49023.48925,98052.97851,4.882824205,335.7134642,4978.315194
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,10096.16191,5958.026407,97206.89247,92.75112859,9726.172557,-75124.43286,150258.8657,64706.7502,628.7677942,63.29061403,-77404.66397,154815.3279,63864.32568,63864.32568,-77606.9724,155215.9448,-4556.462227,-4957.079082,9341.948328,94325.599,8407.822807,-75126.455,150258.91,-0.044299997,4556.4179,4957.0348
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,11239.85159,6881.491493,101011.6401,105.3001762,11992.60731,-132222.1664,264454.3329,64291.21493,5674.268412,58.66907323,-134466.907,268939.8141,64106.43005,64106.43005,-134570.7027,269143.4054,-4485.481202,-4689.072488,10803.16059,98710.80241,10979.69014,-132223.845,264453.6899,0.642963107,4486.124163,4689.715463
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,10448.9887,387.6778676,95008.91279,20.97902313,9503.805948,-49064.60362,98139.20724,74664.15527,43.55132906,115.6501215,-48765.96909,97537.93819,62562.34493,62562.34493,-50948.99506,101899.9901,601.2690468,-3760.782889,9735.839935,100242.728,10014.65676,-49110.6177,98227.23539,-88.02815113,-689.2972011,3672.754709
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,9786.385337,4191.578068,96228.68537,90.90464915,9265.588109,-75210.85957,150431.7191,63765.94116,560.8580131,63.37418376,-76684.77248,153375.545,62828.25914,62828.25914,-76927.92039,153857.8408,-2943.825821,-3426.12165,8818.477135,95066.70139,7967.742804,-75129.24192,150264.4838,167.2352563,3111.061156,3593.356956
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10134.45208,5169.88403,97376.14961,119.3749909,9856.433451,-132302.5584,264615.1169,63311.77867,3058.250678,72.6529626,-132937.1898,265880.3795,63114.2314,63114.2314,-133060.3043,266122.6086,-1265.262665,-1507.491772,9666.541434,98020.32618,9558.130171,-132147.2315,264300.463,314.6538921,1579.916492,1822.145592
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,11805.41431,248.0626419,97967.57209,11.29102255,12340.60327,-48591.54692,97193.09384,77389.01249,39.38323078,115.6711499,-49312.92632,98631.85264,63856.4233,63856.4233,-51605.32591,103212.6518,-1438.758802,-6019.557979,9511.111151,91482.75146,8276.469188,-48594.23915,97194.47829,-1.384450244,1437.37435,6018.17351
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,10080.23534,4330.177212,94099.15477,91.38159992,9370.871437,-74494.13954,148998.2791,64863.76969,614.422643,63.28052578,-77487.61506,154981.2301,64002.13618,64002.13618,-77697.83006,155397.6601,-5982.951036,-6399.381037,8666.392594,89465.55722,7133.860607,-74500.07649,149006.153,-7.873870502,5975.077129,6391.507129
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10040.38015,4890.728548,95471.40967,119.9380017,9641.759139,-130663.6343,261337.2687,64307.84745,2079.975298,86.02377201,-134502.2984,269010.5969,64082.27564,64082.27564,-134611.3584,269224.7168,-7673.328212,-7887.448127,9290.147201,92652.27607,8328.896612,-130667.7254,261341.4508,-4.182081116,7669.146119,7883.266019
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,9274.87909,4964933.379,98681.18874,25.73106778,9177.552437,-49110.8122,98231.6244,77303.41309,38.99663624,115.6697658,-49191.10604,98388.21208,63669.26311,63669.26311,-51619.35202,103240.704,-156.5876776,-5009.079633,7814.838745,89935.19848,6034.329447,-49067.76112,98141.52224,90.10215612,246.6898361,5099.181756
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,9208.773941,6968.523569,96485.99959,91.68263383,8606.887269,-75128.75959,150267.5192,64475.32817,96.97661781,14.72522146,-77492.31304,154990.6261,63606.97243,63606.97243,-77747.45214,155496.9043,-4723.106906,-5229.385103,8360.350616,91357.08181,7008.534881,-75216.93609,150439.8722,-172.3529794,4550.753921,5057.032121
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10208.49335,5620.847676,100462.6788,119.9877157,10628.92889,-132144.8629,264299.7259,64222.93431,2854.230505,74.24522491,-134631.2882,269268.5764,64001.38209,64001.38209,-134755.2837,269512.5674,-4968.850584,-5212.841558,9500.992717,95031.48927,8755.641741,-132305.9394,264617.8789,-318.152994,4650.697506,4894.688506
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0,9652.882349,7335.670165,104019.0406,112.9684992,10517.94734,-49230.82629,98471.65257,78849.68814,10.00607608,36.60771557,-49423.71662,98853.43323,64323.70103,64323.70103,-51816.82983,103635.6597,-381.7806601,-5164.007076,9330.271902,102553.3837,9848.444864,-49230.87975,98467.7595,3.893071429,385.6737314,5167.900201
g1,n10e4,td190,l95,n500,n50,rad10k,2change,t0t120,9772.209843,4568.609059,102815.8436,83.2790707,10395.06639,-75556.60825,151123.2165,65347.27612,358.2242899,42.11719735,-77949.70052,155905.401,64450.35133,64450.35133,-78177.80849,156357.617,-4782.184541,-5234.400487,9981.111569,925642.4512,56592.99021,-75571.40599,151148.812,-25.59547152,4756.589028,5208.805028
g1,n10e4,td190,l95,n500,n50,rad10k,2change,all,10183.25996,4070.563709,104162.1413,119.9867936,11145.50615,-133377.8203,266765.6406,64906.26551,1830.154063,87.08354526,-135808.2507,271622.5014,64671.16681,64671.16681,-135940.479,271882.958,-4856.860798,-5117.317356,9201.034229,99009.87127,9069.842938,-133384.7275,266775.4551,-9.814472932,4847.046327,5107.502927
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,9054.349517,4978037.665,97927.717,25.90375228,8673.723155,-246690.6808,493391.3616,78983.70492,38.36613958,115.6887545,-250204.6719,500415.3437,64909.92761,64909.92761,-262202.4444,524406.8888,-7023.98208,-31015.52721,9430.424273,98539.46381,9195.68033,-246690.5948,493387.1897,4.171910419,7028.15401,31019.69911
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10039.79544,5562.417373,100409.5422,93.64556948,10285.06073,-377819.0058,755648.0115,65920.62232,582.3449482,63.33386524,-393907.5135,787821.0269,65014.3818,65014.3818,-395065.6672,790133.3344,-32173.01542,-34485.3229,9156.60053,96540.6443,8618.200041,-377832.6341,755671.2682,-23.25674403,32149.75866,34462.06616
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,9850.364416,9132.464284,98604.75382,42.69341433,9727.490893,-663843.1626,1327696.325,65457.995,5090.920091,59.54600392,-685174.2369,1370354.474,65266.4176,65266.4176,-685810.1397,1371622.279,-42658.14861,-43925.95438,9695.118066,97970.52851,9442.5207,-663843.9995,1327693.999,2.32608687,42660.47509,43928.28009
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,10159.22273,1383.043312,102279.0188,10.04180934,10719.6219,-247867.3721,495744.7443,78140.8686,39.21014229,115.6734065,-248847.6671,497701.3341,64442.9205,64442.9205,-260480.1025,520962.2051,-1956.589863,-25217.46082,9228.144435,98725.20158,8758.493137,-249321.2421,498648.4842,-2903.739935,-947.1501349,22313.72087
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10095.57486,4947.644078,101647.4102,119.9499052,10511.51977,-379817.6459,759645.2918,65426.85569,535.5640419,63.5250852,-391489.1129,782984.2258,64443.03911,64443.03911,-392807.0513,785616.1025,-23338.93395,-25970.81072,8778.979135,95933.04355,7849.36955,-382029.1657,764064.3314,-4419.03958,18919.89442,21551.77112
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,10084.30669,10151.3908,102739.2822,38.61577065,10710.45953,-665605.6282,1331221.256,65101.16706,2638.41841,80.83498891,-677640.2945,1355286.589,64907.14694,64907.14694,-678125.9085,1356253.817,-24065.33276,-25032.56069,9206.188699,97780.0195,8603.010338,-673022.0242,1346050.048,-14828.79241,9236.54059,10203.76859
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,9931.059178,830.2249134,100933.5513,10.01736753,9968.910959,-249319.6055,498649.211,78472.5869,39.33388016,115.6753202,-250097.1155,500200.2309,64753.42555,64753.42555,-262014.0804,524030.1608,-1551.019882,-25380.94973,9708.068824,100602.7576,9848.351681,-247868.1407,495742.2815,2906.929539,4457.949439,28287.87934
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,9746.903908,5118.01213,99696.1864,89.60814273,9503.870137,-382014.1886,764038.3773,65899.83967,135.2261012,20.21052387,-395004.8732,790015.7463,64914.33487,64914.33487,-396346.4012,792694.8024,-25977.36907,-28656.42518,8475.931938,94378.96138,7512.758647,-379855.7565,759717.513,4320.86427,30298.23327,32977.28937
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,9912.517189,4941.350853,100657.7082,119.8796573,9869.653097,-673003.0985,1346016.197,65417.46473,3010.396989,72.10537451,-685246.9084,1370499.817,65224.19899,65224.19899,-685916.9551,1371835.91,-24483.61991,-25819.71324,10052.29747,102330.2544,10584.16634,-665605.6612,1331217.322,14798.87452,39282.49452,40618.58752
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,11118.04404,255.4012898,103266.9122,10.28043335,11906.75217,-249260.1195,498530.2389,77929.48846,38.89911374,115.675404,-247660.5686,495327.1372,64177.62933,64177.62933,-259316.087,518634.1741,3203.101735,-20103.93516,9250.562674,95958.49963,8426.424722,-247550.3282,495106.6564,3423.582508,220.4808081,23527.51771
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,10478.50357,4581.302296,101270.1451,118.7243797,10676.21485,-383464.5495,766939.0991,65138.47265,601.4956681,63.22841645,-389462.4924,778930.9848,64257.31875,64257.31875,-390554.2317,781110.4634,-11991.88574,-14171.36427,10218.45832,661240.9227,51141.30216,-380044.593,760095.186,6843.913097,18835.7988,21015.2774
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,10391.37709,4619.92944,101018.284,119.9932919,10519.6924,-673369.8569,1346749.714,64595.40438,2813.421787,77.49181567,-675719.274,1351444.548,64396.69264,64396.69264,-676240.6735,1352483.347,-4694.834229,-5733.633225,9651.132109,97226.19484,9158.089388,-667348.4023,1334702.805,12046.90946,16741.74346,17780.54246
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0,9515.149161,6877.210194,96661.0335,72.39614347,8839.826656,-247550.1315,495110.2629,77680.91976,15.63076341,50.80497029,-248431.2699,496868.5398,64236.46241,64236.46241,-260113.6299,520229.2597,-1758.276881,-25118.9968,9137.669245,96858.25623,8327.65279,-249268.4536,498542.9071,-3432.644219,-1674.367319,21686.35258
g1,n10e4,td190,l95,n500,n50,rad50k,2change,t0t120,9898.542164,3877.931104,97584.42968,83.31583854,9409.327056,-379918.2054,759846.4108,65342.57744,668.5520932,75.12110274,-391479.5839,782965.1678,64370.74655,64370.74655,-392751.6265,785505.253,-23118.75703,-25658.84217,10350.55564,801033.8143,55715.99568,-383603.7152,767213.4305,-7367.01965,15751.73735,18291.82255
g1,n10e4,td190,l95,n500,n50,rad50k,2change,all,10230.91315,5530.037634,99632.36821,119.9756893,10240.3107,-667335.2333,1334680.467,64794.25788,22300.10996,25.27067944,-679194.5511,1358395.102,64644.30035,64644.30035,-679741.682,1359485.364,-23714.63548,-24804.89728,9572.718133,97582.46567,8985.691102,-673395.8344,1346797.669,-12117.20178,11597.43322,12687.69522
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,9629.860391,5594.724514,98383.23918,106.9756744,9302.624782,-24862661.54,49725333.09,77749.87863,25.8482354,79.67861274,-24974927.79,49949861.58,64200.15324,64200.15324,-26149231.85,52298465.69,-224528.4911,-2573132.604,10808.39939,223526.0905,29771.04483,-24968886.62,49937779.24,-212446.15,12082.33996,2360686.45
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,9864.07414,2377.948912,99391.04229,64.88107519,9777.734481,-38213750.85,76427511.7,65253.118,373.9776758,42.70029789,-39284360.16,78568726.31,64376.64363,64376.64363,-39395568.36,78791138.73,-2141214.612,-2363627.029,8837.9641,95000.01656,7867.078708,-38256858.65,76513723.3,-86211.60247,2055003.008,2277415.428
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10008.34096,4654.616574,99369.95616,117.2271537,9917.336158,-67102086.95,134204183.9,64749.90568,4975.128331,62.26037932,-68128979.27,136257964.5,64571.5506,64571.5506,-68181407.57,136362817.1,-2053780.63,-2158633.24,9719.859857,97774.90781,9292.753744,-67291904.82,134583815.6,-379631.7301,1674148.87,1779001.47
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,10320.02053,4793.255119,101434.1192,107.8673653,10630.42799,-25004138.22,50008286.45,78132.30557,25.67187016,79.67755433,-25063622.52,50127251.03,64448.3803,64448.3803,-26251230.25,52502462.5,-118964.5854,-2494176.049,10544.03695,225188.1597,29201.56526,-24868430.39,49736866.77,271419.6784,390384.2584,2765595.728
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10201.62754,2572.594666,101133.5743,62.72859522,10438.65649,-38340048.3,76680106.6,65511.91104,450.1086829,51.51723088,-39466383.06,78932772.12,64599.60452,64599.60452,-39583765.09,79167532.17,-2252665.517,-2487425.57,8186.975572,93038.90619,6973.75092,-38217603.13,76435212.27,244894.3325,2497559.853,2732319.903
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10302.534,7010.518288,101874.2071,117.1224914,10692.8721,-67294100.01,134588210,64965.87118,4126.232488,65.17895366,-68474419.59,136948845.2,64784.78766,64784.78766,-68535875.33,137071752.7,-2360635.156,-2483542.649,9167.226024,95936.77182,8399.045244,-67104493.18,134208992.4,379217.6349,2739852.835,2862760.335
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,10161.32921,5165.006514,100198.9305,107.4782999,10227.67771,-24963672.03,49927354.07,78408.04927,25.45401022,79.67693415,-25095014.73,50190035.45,64587.65383,64587.65383,-26285780.14,52571562.28,-262681.3874,-2644208.216,10802.27206,223450.0487,29743.62145,-24980731.53,49961469.06,-34114.99164,228566.3884,2610093.218
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,9974.503318,2808.152623,99447.70165,61.91843371,9849.537746,-38254823.9,76509657.8,65578.58015,491.7780731,55.85861397,-39514379.43,79028764.85,64672.17707,64672.17707,-39638510.23,79277022.47,-2519107.05,-2767364.664,8816.171003,94526.98078,7738.170322,-38292962.86,76585931.73,-76273.92856,2442833.121,2691090.741
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10277.11703,5650.029043,100115.2545,117.2235758,10343.71154,-67290639.49,134581289,65217.64417,3141.415056,74.53316758,-68500091.96,137000189.9,65025.00502,65025.00502,-68552395.29,137104792.6,-2418900.941,-2523503.615,9422.454788,96236.88795,8651.055029,-67279123.32,134558252.6,23036.35018,2441937.25,2546539.95
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,9957.892696,5500.625596,98776.75632,109.0882506,9683.834903,-24975015.96,49950041.92,78180.21496,25.19263772,79.75302152,-24947890.99,49895787.97,64267.6336,64267.6336,-26148645.84,52297293.68,54253.94787,-2347251.759,8866.997728,101283.032,8865.523245,-25005139.69,50010285.39,-60243.46559,-114497.4156,2287008.294
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,9911.124622,2964.897344,98563.1319,63.07514959,9576.23574,-38291103.4,76582216.79,65338.27497,622.5217953,73.51862856,-39389468.84,78778943.68,64343.72507,64343.72507,-39527219.47,79054440.94,-2196726.889,-2472224.143,8830.763106,95399.02138,7935.372209,-38342947.1,76685900.21,-103683.4172,2093043.473,2368540.733
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10058.12957,5281.622757,98641.76027,117.2583562,9758.684108,-67277565.76,134555141.5,64880.59753,2265.716582,79.99973303,-68302842.45,136605690.9,64640.53665,64640.53665,-68369335.72,136738673.4,-2050549.382,-2183531.91,9983.847674,100439.9816,10059.33122,-67294544.52,134589095,-33953.54921,2016595.851,2149578.351
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0,10404.68517,4693.924977,100527.6458,107.2586169,10669.73532,-24883699.05,49767408.09,78167.07286,25.59916658,79.67724216,-25054064.51,50108135.03,64446.93854,64446.93854,-26239872.52,52479747.05,-340726.9344,-2712338.957,10840.96101,214580.8032,29041.77104,-24888855.41,49777716.83,-10308.7367,330418.2033,2702030.223
g1,n10e4,td190,l95,n500,n50,wgs,2change,t0t120,10159.70244,3139.583176,100434.9095,62.44007094,10367.16862,-38116443.96,76232897.92,65491.36494,442.7130985,51.04393248,-39430615.65,78861237.3,64576.43545,64576.43545,-39549091.54,79098185.08,-2628339.386,-2865287.162,9189.142099,96296.36665,8547.5349,-38118046.04,76236098.08,-3200.164205,2625139.216,2862086.996
g1,n10e4,td190,l95,n500,n50,wgs,2change,all,10139.17539,6918.88198,99613.38582,119.9878985,10169.10177,-66935810.31,133871630.6,65002.08746,2881.144638,75.12575942,-68483416.38,136966838.8,64791.98366,64791.98366,-68542339.12,137084680.2,-3095208.148,-3213049.625,9796.984574,98127.33522,9508.994821,-66936244.11,133872494.2,-863.622438,3094344.578,3212185.978
