gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0,5,9676.038084,2882.672805,99085.70118,95.57023012,9475.588013,-30013283.84,60026577.67,76627.70535,39.58571614,76627.70535,107.4621978,NA,-30149011.31,60298028.62,64169.9363,64169.9363,64169.9363,NA,NA,-31708448.52,63416899.04,-271450.9492,-3390321.364,7584.824545,7584.824545,93371.58229,NA,6310.630658,-30015580.1,60031166.19,-4588.516788,266862.4325,3385732.847
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0,1,9620.018531,153179.0483,100501.7014,80.62177913,9735.65275,-17938157.16,35876324.32,81721.07184,13.90153307,81721.07184,56.90634558,NA,-17966918.65,35933843.29,64584.07767,64584.07767,64584.07767,NA,NA,-18753517.45,37507036.9,-57518.96875,-1630712.581,10311.25929,10311.25929,102472.0424,NA,10919.98717,-17938074.05,35876154.09,170.2331554,57689.2019,1630882.815
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0,2,9508.919694,187723.8855,98573.30541,80.64943411,9239.450226,-17934989.79,35869989.58,81325.02879,14.12996129,81325.02879,56.89595976,NA,-17963307.96,35926621.91,64485.99984,64485.99984,64485.99984,NA,NA,-18742707.89,37485417.79,-56632.32675,-1615428.206,9277.046653,9277.046653,95903.53117,NA,8401.44729,-17935247.63,35870501.25,-511.6681546,56120.6586,1614916.538
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0,3,9305.658333,167295.6616,99100.09379,80.61682282,9048.265866,-17975851.05,35951712.11,81978.90307,27.4680867,81978.90307,103.7332253,NA,-18003657.25,36007320.5,64723.96729,64723.96729,64723.96729,NA,NA,-18795422.02,37590846.04,-55608.39532,-1639133.929,10055.88551,10055.88551,101239.0934,NA,10285.9654,-17975820.14,35951646.28,65.830321,55674.22564,1639199.759
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0,4,9390.190597,169481.7835,98078.80237,80.61834809,9005.334057,-17931654.41,35863318.81,81272.1105,16.86058892,81272.1105,66.34974761,NA,-17959685,35919375.99,64488.83506,64488.83506,64488.83506,NA,NA,-18740864.56,37481731.13,-56057.18309,-1618412.318,10170.40017,10170.40017,100087.0021,NA,10255.14256,-17931642.66,35863291.32,27.4919407,56084.67503,1618439.81
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0,5,9946.074771,18359.91852,100983.1525,76.3090015,10237.2258,-17892130,35784270,81536.8412,13.88744167,81536.8412,56.89119612,NA,-17920617.7,35841241.4,64422.8704,64422.8704,64422.8704,NA,NA,-18706562.34,37413126.68,-56971.40394,-1628856.677,10192.95325,10192.95325,101700.6363,NA,10665.29899,-17892133.17,35784272.34,-2.345955402,56969.05799,1628854.331
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0,1,10860.36427,2044.948087,101092.2391,67.01300748,11184.71928,-17911451.83,35822913.66,81508.957,17.44183868,81508.957,69.350073,NA,-17935794.58,35871595.15,64455.78896,64455.78896,64455.78896,NA,NA,-18728707.29,37457416.58,-48681.49617,-1634502.921,9430.516322,9430.516322,97141.76241,NA,8797.165523,-17911474.86,35822955.71,-42.0532671,48639.4429,1634460.867
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0,2,10827.25809,1579.04944,101833.7833,67.03586374,11256.98026,-17908037.25,35816084.5,81992.85935,17.08220304,81992.85935,69.45126426,NA,-17931202.66,35862411.33,64543.6986,64543.6986,64543.6986,NA,NA,-18737735.81,37475473.62,-46326.82284,-1659389.115,9226.923845,9226.923845,98093.69165,NA,8750.559744,-17908155.95,35816317.9,-233.395495,46093.42734,1659155.719
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0,3,10999.56264,2100.88732,103504.9049,67.33296954,12022.03217,-17833801.02,35667612.03,81474.74707,17.20880053,81474.74707,69.33746795,NA,-17859683.45,35719372.89,64250.67345,64250.67345,64250.67345,NA,NA,-18652563.64,37305129.27,-51760.85816,-1637517.241,9633.443353,9633.443353,99093.27039,NA,9510.956206,-17833848.17,35667702.35,-90.3134043,51670.54475,1637426.927
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0,4,10210.81754,2743.243592,100500.6198,67.72491804,10404.35973,-17817520.03,35635050.07,81619.27139,17.06603632,81619.27139,69.44940341,NA,-17841317.99,35682641.98,64229.12202,64229.12202,64229.12202,NA,NA,-18642993.4,37285988.81,-47591.90901,-1650938.739,9297.501774,9297.501774,98186.66287,NA,8951.493541,-17817554.67,35635115.34,-65.2698998,47526.63911,1650873.469
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0,5,9865.083373,3579.407253,98274.81945,66.5634049,9471.707932,-17888032.09,35776074.18,81587.15429,17.32172766,81587.15429,69.44021225,NA,-17910996.57,35821999.13,64406.36189,64406.36189,64406.36189,NA,NA,-18710262.86,37420527.72,-45924.94781,-1644453.535,9229.697369,9229.697369,97018.08904,NA,8562.386238,-17888043.9,35776093.79,-19.608186,45905.33963,1644433.927
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0,1,7669.293238,1665837.543,95427.19777,100.6185624,6848.985664,-17766664.33,35533338.67,81988.07204,27.31900346,81988.07204,107.610936,NA,-17788325.1,35576656.2,64164.5712,64164.5712,64164.5712,NA,NA,-18605910.59,37211823.18,-43317.53455,-1678484.509,8822.462778,8822.462778,97725.80149,NA,8363.732631,-17766603.44,35533212.88,125.7836306,43443.31818,1678610.293
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0,2,10121.54655,1675.38191,100099.4951,66.47218352,10130.37158,-17811011.71,35622033.42,82066.11026,27.43128785,82066.11026,107.5473371,NA,-17831961.11,35663928.23,64292.25783,64292.25783,64292.25783,NA,NA,-18650350.09,37300702.18,-41894.81009,-1678668.761,8731.726526,8731.726526,97144.71789,NA,8112.581727,-17811084.64,35622175.28,-141.8647622,41752.94533,1678526.896
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0,3,9844.467759,2435.397463,99941.26546,89.36748591,9792.591447,-17796461.73,35592933.45,82241.01716,27.20852144,82241.01716,107.7669607,NA,-17816991.8,35633989.59,64290.32125,64290.32125,64290.32125,NA,NA,-18641000.28,37282002.55,-41056.1435,-1689069.102,8614.09651,8614.09651,97345.17228,NA,8027.213618,-17796521.9,35593049.8,-116.3504881,40939.79301,1688952.751
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0,4,9542.924732,3532.970443,100696.6109,100.5598052,9610.518264,-17806389.47,35612788.94,82611.66915,26.81388472,82611.66915,107.692866,NA,-17827575.51,35655157.02,64393.13428,64393.13428,64393.13428,NA,NA,-18657607.47,37315216.93,-42368.084,-1702427.992,9285.996353,9285.996353,100627.836,NA,9339.245545,-17806532.11,35613070.22,-281.2834994,42086.8005,1702146.709
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0,5,7766.278037,4940142.528,95721.18691,102.9571047,7012.568748,-17757749.23,35515508.45,81876.52017,27.39367861,81876.52017,107.5460344,NA,-17780021.61,35560049.23,64120.98209,64120.98209,64120.98209,NA,NA,-18594037.21,37188076.43,-44540.77396,-1672567.973,8978.222522,8978.222522,98228.62537,NA,8645.553738,-17757672.79,35515351.58,156.8710055,44697.64496,1672724.844
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0,1,10227.88084,8604.839485,100554.3084,80.14508028,10385.4242,-25080286.38,50160582.75,77801.67327,18.25638263,77801.67327,57.07979304,NA,-25184881.22,50369768.44,64569.99378,64569.99378,64569.99378,NA,NA,-26328378.89,52656759.79,-209185.6846,-2496177.035,10083.26628,10083.26628,100032.2827,NA,10110.68496,-25080293.55,50160593.1,-10.3502043,209175.3344,2496166.685
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0,2,10367.25649,7260.663491,100674.9227,80.28472602,10593.28599,-25058959.42,50117928.83,77687.12273,18.31295663,77687.12273,57.09166881,NA,-25163080.51,50326167.01,64503.19896,64503.19896,64503.19896,NA,NA,-26304672.44,52609346.89,-208238.1787,-2491418.053,10074.95026,10074.95026,99818.77192,NA,10077.52298,-25058983.57,50117973.14,-44.304455,208193.8742,2491373.748
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0,3,10340.8511,8542.090333,102181.6869,80.20149036,10849.46633,-25097156.21,50194322.42,78009.86241,18.12794612,78009.86241,57.08993885,NA,-25204812.99,50409631.98,64668.93423,64668.93423,64668.93423,NA,NA,-26349325.06,52698652.12,-215309.5632,-2504329.701,10189.79065,10189.79065,101651.6582,NA,10558.65888,-25097162.78,50194331.55,-9.136248,215300.4269,2504320.565
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0,4,9932.475264,11341.99976,99093.20612,80.4477421,9755.221092,-25063033.19,50126076.38,77703.04172,18.28862184,77703.04172,57.06376412,NA,-25167117.53,50334241.06,64508.75657,64508.75657,64508.75657,NA,NA,-26309985.43,52619972.86,-208164.6829,-2493896.489,10033.89607,10033.89607,99414.07814,NA,9937.833499,-25063037.16,50126080.32,-3.945197999,208160.7377,2493892.544
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0,5,10170.31397,10646.83329,100578.5541,80.86950637,10382.04049,-25034786.52,50069583.04,77598.94195,18.34950537,77598.94195,57.09966624,NA,-25142653.8,50285313.61,64447.5187,64447.5187,64447.5187,NA,NA,-26276418.33,52552838.66,-215730.5663,-2483255.615,10219.15219,10219.15219,100796.1522,NA,10487.61933,-25034786.33,50069578.67,4.3751029,215734.9414,2483259.99
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0,1,10138.96617,4250.634755,100143.4795,72.799499,10192.60154,-24963671.81,49927353.61,78168.1311,22.07141665,78168.1311,69.92304163,NA,-25054145.98,50108297.96,64446.9391,64446.9391,64446.9391,NA,NA,-26239872.52,52479747.05,-180944.3467,-2552393.438,9318.99062,9318.99062,97678.3432,NA,8790.532237,-24963864.11,49927734.22,-380.6123154,180563.7344,2552012.825
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0,2,10279.93517,3778.574823,101351.0082,69.51160652,10568.98392,-25004134.11,50008278.22,78411.10339,21.94883542,78411.10339,69.93008878,NA,-25095095.89,50190197.79,64587.65419,64587.65419,64587.65419,NA,NA,-26285780.14,52571562.28,-181919.5648,-2563284.06,9340.305931,9340.305931,98339.29483,NA,8906.165106,-25004397.06,50008800.12,-521.8934887,181397.6713,2562762.167
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0,3,10354.61335,3643.026476,100373.7708,67.96368432,10581.16037,-24883697.87,49767405.74,77748.67587,22.26716301,77748.67587,69.88404038,NA,-24975010.4,49950026.81,64200.15445,64200.15445,64200.15445,NA,NA,-26149231.85,52298465.69,-182621.067,-2531059.95,9376.829535,9376.829535,97334.10279,NA,8866.353241,-24883974.57,49767955.14,-549.4019014,182071.6651,2530510.548
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0,4,9599.531839,4869.348227,98324.83035,74.58644014,9259.767406,-24862663.97,49725337.94,78182.73841,21.7125892,78182.73841,69.97460545,NA,-24947969.78,49895945.56,64267.63358,64267.63358,64267.63358,NA,NA,-26148645.84,52297293.68,-170607.6192,-2571955.734,8975.746364,8975.746364,96601.83346,NA,8266.670488,-24862773.87,49725553.73,-215.787699,170391.8315,2571739.946
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0,5,9931.316972,4568.461824,98786.69387,71.18396777,9659.016878,-24975014.33,49950038.65,78137.90218,22.13911075,78137.90218,69.94397959,NA,-25063703.21,50127412.41,64448.38086,64448.38086,64448.38086,NA,NA,-26251230.25,52502462.5,-177373.7619,-2552423.845,9228.454632,9228.454632,96813.65389,NA,8514.226223,-24975162.32,49950330.64,-291.985267,177081.7766,2552131.86
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0,1,9947.654172,2543.182191,100549.4688,97.05192109,10061.65127,-24727529.08,49455068.16,79015.32165,33.24887922,79015.32165,107.6962258,NA,-24798314.21,49596634.43,64230.14579,64230.14579,64230.14579,NA,NA,-26059024.53,52118051.06,-141566.2651,-2662982.903,7969.90889,7969.90889,94885.68671,NA,6938.501877,-24728320.14,49456646.27,-1578.113652,139988.1514,2661404.789
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0,2,9843.319804,2602.385977,99361.9883,90.95671213,9656.472832,-24796053.46,49592116.91,78945.69153,33.70102838,78945.69153,107.6890832,NA,-24866797.32,49733600.64,64329.97383,64329.97383,64329.97383,NA,NA,-26122352.68,52244707.35,-141483.7223,-2652590.439,8090.540604,8090.540604,94887.51989,NA,7023.195318,-24796727.86,49593461.71,-1344.79885,140138.9234,2651245.64
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0,3,9619.556579,796.984439,99437.78787,24.40849971,9454.572491,-24759692.82,49519395.63,79097.53868,33.27663775,79097.53868,107.7026036,NA,-24830392.37,49660790.74,64307.68983,64307.68983,64307.68983,NA,NA,-26092699.21,52185400.41,-141395.1045,-2666004.782,8041.169767,8041.169767,95320.43172,NA,7061.56075,-24760447.39,49520900.78,-1505.144954,139889.9595,2664499.637
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0,4,9602.101318,1751.001522,100379.8438,48.32950954,9604.2638,-24778144.3,49556298.61,79274.07231,33.09275196,79274.07231,107.7214384,NA,-24850638.26,49701282.53,64394.28059,64394.28059,64394.28059,NA,NA,-26114154.78,52228311.57,-144983.9172,-2672012.957,8147.276944,8147.276944,96332.31324,NA,7327.654401,-24778759.07,49557524.15,-1225.538916,143758.3783,2670787.418
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0,5,9743.032572,2973.610496,99475.26434,93.41315555,9640.149692,-24734483.56,49468977.12,78751.28297,33.72632231,78751.28297,107.6881671,NA,-24807832.69,49615671.37,64177.10141,64177.10141,64177.10141,NA,NA,-26054928.5,52109858.99,-146694.2588,-2640881.875,8245.311227,8245.311227,95543.9976,NA,7341.479235,-24735021.67,49470049.34,-1072.220633,145622.0382,2639809.654
g1,n10e4,constant,constant,n500,n100,rad10k,exp,2change,t0t120,1,9538.033515,17687.98976,94750.40992,84.81663538,8420.798795,-92817.17795,185644.3559,65591.44413,2199.542511,65591.44413,105.8083008,NA,-95708.19948,191422.399,64155.19816,64155.19816,64155.19816,NA,NA,-95985.444,191972.888,-5778.043054,-6328.532107,10323.38083,10323.38083,97530.97173,NA,9673.171947,-92819.89725,185645.7945,-1.43859622,5776.604458,6327.09351
g1,n10e4,constant,constant,n500,n100,rad10k,exp,2change,t0t120,2,11352.29006,717.3232834,184313.7554,24.38895108,26600.74246,-92973.04843,185956.0969,65916.26692,1972.515821,65916.26692,113.3920514,NA,-95839.88685,191685.7737,64237.0334,64237.0334,64237.0334,NA,NA,-96201.61126,192405.2225,-5729.676835,-6449.125646,10625.22459,10625.22459,244178.5802,NA,31239.86764,-92978.20456,185962.4091,-6.312258186,5723.364576,6442.813387
g1,n10e4,constant,constant,n500,n100,rad10k,exp,2change,t0t120,3,10020.05678,12524.58296,104750.2586,115.5490234,10906.49519,-92483.47643,184976.9529,66022.16557,2360.777929,66022.16557,116.7309141,NA,-95434.5527,190875.1054,64540.87389,64540.87389,64540.87389,NA,NA,-95719.68481,191441.3696,-5898.152536,-6464.416747,10953.52437,10953.52437,227328.9589,NA,30315.52254,-92489.44239,184984.8848,-7.931919376,5890.220617,6456.484828
g1,n10e4,constant,constant,n500,n100,rad10k,exp,2change,t0t120,4,10240.44958,2955.640337,105770.3318,52.2218814,11509.27452,-92724.66492,185459.3298,65876.70431,150.2517401,65876.70431,13.9774136,NA,-95642.79854,191291.5971,64124.52383,64124.52383,64124.52383,NA,NA,-96040.66654,192083.3331,-5832.267246,-6624.003239,9492.23612,9492.23612,101222.0675,NA,9811.647102,-92727.34656,185460.6931,-1.363282362,5830.903963,6622.639956
g1,n10e4,constant,constant,n500,n100,rad10k,exp,2change,t0t120,5,8803.121358,16037.65938,89751.22466,116.1714572,6632.719948,-93360.4998,186730.9996,65714.37999,180.8991863,65714.37999,13.23460614,NA,-96256.69585,192519.3917,64271.70254,64271.70254,64271.70254,NA,NA,-96530.49766,193062.9953,-5788.392117,-6331.995735,10082.65612,10082.65612,93169.90125,NA,8237.092782,-93367.34777,186740.6955,-9.695943899,5778.696173,6322.299791
g1,n10e4,td190,l95,n500,n100,rad10k,exp,2change,t0t120,1,10119.47144,12419.71083,95027.64917,26.39414157,9642.962029,-91024.22642,182058.4528,63914.98911,1429.492889,63914.98911,105.8770884,NA,-93724.8245,187455.649,61808.63763,61808.63763,61808.63763,NA,NA,-94231.48851,188464.977,-5397.19616,-6406.524186,9467.044764,9467.044764,4997160.931,NA,86549.92851,-91059.57049,182125.141,-66.68814484,5330.508015,6339.836041
g1,n10e4,td190,l95,n500,n100,rad10k,exp,2change,t0t120,2,10233.79583,2715.550091,98118.29787,54.8823616,10121.35062,-91852.99224,183715.9845,64863.87672,1561.495254,64863.87672,105.7011368,NA,-94648.31476,189302.6295,62946.37526,62946.37526,62946.37526,NA,NA,-95091.39287,190184.7857,-5586.645038,-6468.80125,9862.780423,9862.780423,2077026.857,NA,72370.59236,-91877.86487,183761.7297,-45.74526172,5540.899777,6423.055988
g1,n10e4,td190,l95,n500,n100,rad10k,exp,2change,t0t120,3,9242.076652,19970.57027,97039.56556,56.65334743,8796.69783,-91801.87647,183613.7529,64998.71683,1491.045099,64998.71683,105.5533905,NA,-94702.3105,189410.621,62982.73583,62982.73583,62982.73583,NA,NA,-95178.53521,190359.0704,-5796.868055,-6745.317474,10916.06964,10916.06964,5000000,NA,99170.13909,-91838.1626,183682.3252,-68.57224975,5728.295805,6676.745224
g1,n10e4,td190,l95,n500,n100,rad10k,exp,2change,t0t120,4,9589.860444,150.9356187,94562.64357,10.55084851,8608.183369,-92240.07914,184490.1583,64955.32767,421.4919326,64955.32767,41.94954687,NA,-95069.98865,190145.9773,62708.56009,62708.56009,62708.56009,NA,NA,-95661.52008,191325.0402,-5655.819021,-6834.881871,7756.899279,7756.899279,88763.86741,NA,6018.012199,-92248.96011,184503.9202,-13.7619352,5642.057086,6821.119936
g1,n10e4,td190,l95,n500,n100,rad10k,exp,2change,t0t120,5,10015.40597,5300.129604,105837.9093,118.9996337,11310.56493,-92525.83062,185061.6612,65646.10822,1017.580184,65646.10822,84.45275108,NA,-95445.01602,190896.032,63456.27925,63456.27925,63456.27925,NA,NA,-96005.43203,192012.8641,-5834.370808,-6951.20283,8869.696318,8869.696318,259850.8997,NA,27335.37909,-92555.48777,185116.9755,-55.31431086,5779.056497,6895.888519
g1,n10e4,td100,l99,n500,n100,rad10k,exp,2change,t0t120,1,10762.53432,672.3810045,4426084.661,39.98250248,94834.4834,-92668.07526,185346.1505,65638.93001,659.5008594,65638.93001,74.97915474,NA,-95583.46476,191172.9295,62834.64907,62834.64907,62834.64907,NA,NA,-96435.78076,192873.5615,-5826.779004,-7527.411,6496.734732,6496.734732,90525.31471,NA,5361.646389,-92710.1684,185426.3368,-80.18628148,5746.592722,7447.224718
g1,n10e4,td100,l99,n500,n100,rad10k,exp,2change,t0t120,2,10550.42928,1566.944485,3376703.764,67.47399298,87077.29894,-93240.06822,186490.1364,65843.21298,644.5629958,65843.21298,75.32254511,NA,-96162.20339,192330.4068,62964.38356,62964.38356,62964.38356,NA,NA,-97051.18041,194104.3608,-5840.270354,-7614.224382,6192.363803,6192.363803,88397.26118,NA,4665.719379,-93262.69698,186531.394,-41.25752633,5799.012827,7572.966856
g1,n10e4,td100,l99,n500,n100,rad10k,exp,2change,t0t120,3,11458.71441,615.5412556,2951156.547,39.09803437,91739.67793,-94146.07779,188302.1556,66127.39889,653.4083645,66127.39889,75.72582839,NA,-96970.67895,193947.3579,63226.46712,63226.46712,63226.46712,NA,NA,-97868.95783,195739.9157,-5645.202318,-7437.760062,6436.688905,6436.688905,87504.70103,NA,4770.472625,-94191.55005,188389.1001,-86.94452012,5558.257798,7350.815542
g1,n10e4,td100,l99,n500,n100,rad10k,exp,2change,t0t120,4,9565.420284,1281.439123,97194.94475,57.30681149,8970.077355,-93065.24127,186140.4825,65456.87413,100.8353015,65456.87413,15.81042054,NA,-95932.07881,191870.1576,62589.70757,62589.70757,62589.70757,NA,NA,-96821.86005,193645.7201,-5729.67509,-7505.23756,6161.579511,6161.579511,86029.43402,NA,4365.37841,-93101.66184,186209.3237,-68.84115349,5660.833936,7436.396406
g1,n10e4,td100,l99,n500,n100,rad10k,exp,2change,t0t120,5,9805.198186,3548.263673,97225.13741,118.8022269,9336.493523,-92895.86354,185801.7271,65231.75085,593.2090458,65231.75085,67.43480907,NA,-95711.49854,191428.9971,62456.80119,62456.80119,62456.80119,NA,NA,-96541.59054,193085.1811,-5627.270017,-7283.45401,6527.053409,6527.053409,86153.06361,NA,4761.61637,-92931.63881,185869.2776,-67.55054328,5559.719474,7215.903467
g1,n10e4,constant,constant,n500,n200,rad10k,exp,2change,t0t120,1,9727.46936,12267.84233,94282.6632,106.3743235,8537.904269,-110925.6499,221861.2998,65808.18073,2936.179596,65808.18073,116.7496155,NA,-114248.5239,228503.0478,61288.85196,61288.85196,61288.85196,NA,NA,-114933.0336,229868.0672,-6641.748003,-8006.767328,10373.29059,10373.29059,96694.02578,NA,9534.11981,-110927.5832,221861.1663,0.133516765,6641.881519,8006.900845
g1,n10e4,constant,constant,n500,n200,rad10k,exp,2change,t0t120,2,10357.85697,8305.781981,102480.7488,120,11056.46372,-111268.9277,222547.8553,65926.57798,1895.136088,65926.57798,95.00057154,NA,-114564.0935,229134.1869,60543.14743,60543.14743,60543.14743,NA,NA,-115474.9936,230951.9872,-6586.331626,-8404.131878,9927.077581,9927.077581,253852.1534,NA,30229.02523,-111284.4451,222574.8901,-27.03479591,6559.29683,8377.097082
g1,n10e4,constant,constant,n500,n200,rad10k,exp,2change,t0t120,3,9877.457414,10552.20011,103566.4287,119.9878185,10516.36934,-110376.5079,220763.0157,66116.12124,1313.560063,66116.12124,63.17129123,NA,-113786.9898,227579.9795,61402.62916,61402.62916,61402.62916,NA,NA,-114542.7113,229087.4225,-6816.963825,-8324.40684,10085.45177,10085.45177,104872.9555,NA,10974.2167,-110376.7244,220759.4487,3.566983514,6820.530809,8327.973823
g1,n10e4,constant,constant,n500,n200,rad10k,exp,2change,t0t120,4,10302.473,9068.953925,104696.7002,99.69455896,11242.67767,-110469.6181,220949.2362,66031.13817,305.6421687,66031.13817,19.55626269,NA,-113827.0201,227660.0402,61161.46561,61161.46561,61161.46561,NA,NA,-114636.4193,229274.8387,-6710.803972,-8325.602421,9958.977216,9958.977216,102691.8964,NA,10513.44565,-110470.188,220946.3759,2.860335028,6713.664307,8328.462756
g1,n10e4,constant,constant,n500,n200,rad10k,exp,2change,t0t120,5,9114.755568,12267.42395,91519.40369,116.1983536,7150.210394,-111133.5414,222277.0828,65968.61086,187.7037075,65968.61086,12.11767803,NA,-114526.1339,229058.2678,61379.95488,61379.95488,61379.95488,NA,NA,-115254.984,230511.968,-6781.185056,-8234.885198,10003.03301,10003.03301,94142.36164,NA,8268.270289,-111137.2666,222280.5332,-3.450444905,6777.734611,8231.434753
g1,n10e4,td190,l95,n500,n200,rad10k,exp,2change,t0t120,1,10240.84541,4993.447751,96617.96821,91.83865617,10155.0344,-108556.2049,217122.4099,64074.62573,1711.135368,64074.62573,105.7605002,NA,-111696.912,223399.8241,57515.47241,57515.47241,57515.47241,NA,NA,-112907.0107,225816.0214,-6277.414194,-8693.611509,8701.400281,8701.400281,822224.3008,NA,48042.86315,-108602.3948,217210.7897,-88.37982052,6189.034374,8605.231689
g1,n10e4,td190,l95,n500,n200,rad10k,exp,2change,t0t120,2,9984.275788,2910.368524,96137.08401,54.72840182,9428.457698,-109860.1036,219730.2072,65095.07717,1886.194672,65095.07717,105.7604329,NA,-113113.0284,226232.0569,59094.04283,59094.04283,59094.04283,NA,NA,-114188.0681,228378.1362,-6501.84966,-8647.928963,9189.191706,9189.191706,4305627.377,NA,80846.25748,-109896.9497,219799.8994,-69.69214885,6432.157511,8578.236815
g1,n10e4,td190,l95,n500,n200,rad10k,exp,2change,t0t120,3,9775.854352,459.1721017,96918.56075,21.41445414,9562.187084,-109746.2443,219502.4886,65040.52793,184.4359759,65040.52793,16.38970604,NA,-113035.6322,226077.2644,58521.01597,58521.01597,58521.01597,NA,NA,-114270.3164,228542.6328,-6574.775736,-9040.144162,8173.066759,8173.066759,91569.00515,NA,7089.605195,-109751.6374,219509.2748,-6.786157654,6567.989579,9033.358005
g1,n10e4,td190,l95,n500,n200,rad10k,exp,2change,t0t120,4,9392.788548,3641.71789,94018.06151,70.03398377,8324.423511,-110106.2594,220222.5188,65031.38052,530.1876391,65031.38052,42.19658938,NA,-113414.6725,226835.345,58063.77995,58063.77995,58063.77995,NA,NA,-114772.0153,229546.0306,-6612.826254,-9323.511823,7711.386087,7711.386087,88097.79866,NA,5993.889571,-110119.3959,220244.7917,-22.27297751,6590.553277,9301.238845
g1,n10e4,td190,l95,n500,n200,rad10k,exp,2change,t0t120,5,9792.879888,3396.130238,102543.1852,65.84165755,10298.74442,-110216.4766,220442.9532,65805.67611,1265.054001,65805.67611,83.85844825,NA,-113609.211,227224.4219,59197.73394,59197.73394,59197.73394,NA,NA,-114873.6851,229749.3701,-6781.468744,-9306.416948,8103.562385,8103.562385,94296.11759,NA,7281.88387,-110230.9018,220467.8036,-24.85038127,6756.618363,9281.566567
g1,n10e4,td100,l99,n500,n200,rad10k,exp,2change,t0t120,1,10807.59008,1273.922188,2445919.777,58.90951892,82377.27914,-110738.054,221486.108,65673.51229,177.2792086,65673.51229,22.4174859,NA,-114068.2561,228142.5122,56150.76345,56150.76345,56150.76345,NA,NA,-116217.9118,232437.8235,-6656.404216,-10951.7155,6176.179671,6176.179671,87891.47449,NA,4947.430782,-110817.2195,221640.439,-154.3309378,6502.073278,10797.38456
g1,n10e4,td100,l99,n500,n200,rad10k,exp,2change,t0t120,2,10874.28678,3073.379698,5000000,116.7527504,98311.7468,-111577.1739,223164.3478,65868.17304,615.7946248,65868.17304,65.10601688,NA,-114942.4344,229890.8688,55982.62569,55982.62569,55982.62569,NA,NA,-117176.8839,234355.7679,-6726.520974,-11191.42008,5912.043442,5912.043442,85907.64933,NA,4385.48135,-111625.3569,223256.7137,-92.36593121,6634.155043,11099.05415
g1,n10e4,td100,l99,n500,n200,rad10k,exp,2change,t0t120,3,10088.62043,3284.935698,104091.9627,119.4173652,10794.22422,-112360.3687,224730.7374,66231.49058,98.49932131,66231.49058,13.85997072,NA,-115699.3874,231404.7747,56323.48773,56323.48773,56323.48773,NA,NA,-117952.4064,235906.8128,-6674.0373,-11176.07543,5987.58447,5987.58447,85947.41457,NA,4386.4059,-112431.9169,224869.8339,-139.0964606,6534.94084,11036.97897
g1,n10e4,td100,l99,n500,n200,rad10k,exp,2change,t0t120,4,9626.514852,3299.99549,97370.93338,119.7383321,9119.796308,-111331.386,222672.772,65470.8585,123.3109884,65470.8585,17.04255643,NA,-114646.243,229298.486,55396.51847,55396.51847,55396.51847,NA,NA,-116926.2557,233854.5114,-6625.714014,-11181.7394,5838.299325,5838.299325,83755.18603,NA,4083.813897,-111395.4139,222796.8277,-124.0557537,6501.65826,11057.68365
