gentime,NeAnc,td,lambda,maxn,data,sampn,maf,Model,scheme,Nec,Neh,lnL,AIC_cons,Nec_change,Neh_change,T,lnL_change,AIC_change,delta,verdict
g1,n10e4,constant,constant,n500,wgs,n20,nomaf,Constant,all,9957.429993,9957.429993,-8446097.839,16892197.68,12129.92845,9949.66574,44.65883099,-8446077.237,16892160.47,37.21,WRONGO
g1,n10e4,constant,constant,n500,wgs,n20,nomaf,Constant,t0,9994.248088,9994.248088,-3387956.02,6775914.04,12207.78204,9990.540693,78.38851583,-3387950.416,6775906.833,7.207,WRONGO
g1,n10e4,constant,constant,n500,wgs,n20,nomaf,Constant,t0t120,10007.16154,10007.16154,-5113404.008,10226810.02,18241.17417,9996.763639,52.78106646,-5113384.571,10226775.14,34.88,WRONGO
g1,n10e4,constant,constant,n500,wgs,n20,nomaf,Constant,all,9997.237254,9997.237254,-8467928.829,16935859.66,13937.96068,9990.928783,111.9133127,-8467918.172,16935842.34,17.32,WRONGO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0,10061.93139,10061.93139,-10334.77273,20671.54546,14280.47106,10055.24109,83.15298956,-10334.57623,20675.15245,-3.60699,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0t120,10164.9658,10164.9658,-15463.68662,30929.37324,16943.77858,10102.61767,84.02578693,-15463.23575,30932.47151,-3.09827,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,all,10047.88644,10047.88644,-25594.7043,51191.40859,7131.962845,10079.13266,102.9645141,-25594.37806,51194.75612,-3.34753,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0,10161.03404,10161.03404,-10477.37455,20956.7491,7686.662866,10167.26757,82.85461426,-10477.20551,20960.41102,-3.66192,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0t120,10178.53867,10178.53867,-15625.61859,31253.23718,13575.73823,10140.42277,84.08926412,-15625.45366,31256.90731,-3.67013,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,all,10106.63665,10106.63665,-26250.2355,52502.47101,7677.19375,10132.46041,102.9236308,-26250.01536,52506.03072,-3.55971,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0,10120.39523,10120.39523,-10485.06759,20972.13519,15116.65863,10113.07286,83.01024182,-10484.82144,20975.64287,-3.50768,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0t120,10022.67491,10022.67491,-15524.64824,31051.29648,14506.50665,9972.938427,83.71802595,-15524.37556,31054.75112,-3.45464,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,all,10160.01014,10160.01014,-26025.58387,52053.16775,24404.84248,10105.74712,106.8651937,-26024.61049,52055.22099,-2.05324,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0,9703.606535,9703.606535,-9980.691417,19963.38283,16155.9719,9694.80812,83.05154221,-9980.305115,19966.61023,-3.2274,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0t120,9776.481715,9776.481715,-14880.32743,29762.65486,15948.75597,9711.995276,85.2064125,-14879.87959,29765.75919,-3.10433,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,all,9779.923086,9779.923086,-24799.47672,49600.95343,19013.66179,9735.98877,105.4860913,-24798.85296,49603.70592,-2.75249,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0,9959.329505,9959.329505,-10371.12535,20744.25069,5834.799888,9972.385209,82.87762161,-10370.33098,20746.66196,-2.41127,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,t0t120,10046.67178,10046.67178,-15527.71164,31057.42327,11644.84391,10025.30622,83.85081962,-15527.66256,31061.32513,-3.90186,RIGHTO
g1,n10e4,constant,constant,n500,rad10k,n50,nomaf,Constant,all,10124.55402,10124.55402,-26013.02443,52028.04886,13855.77042,10086.50146,54.05018516,-26012.58666,52031.17333,-3.12447,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0,9908.057081,9908.057081,-51898.28248,103798.565,12812.22775,9902.888464,82.68681017,-51897.81885,103801.6377,-3.0727,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0t120,9911.697961,9911.697961,-77478.73491,154959.4698,10009.75311,9910.15991,83.8836727,-77478.73365,154963.4673,-3.9975,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,all,9878.389055,9878.389055,-129335.2702,258672.5405,8779.906905,9888.673776,102.9565067,-129335.112,258676.224,-3.6835,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0,10089.6407,10089.6407,-52208.82765,104419.6553,9569.300414,10090.64153,83.13250228,-52208.80028,104423.6006,-3.9453,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0t120,10085.31453,10085.31453,-77556.94803,155115.8961,10423.70237,10080.43533,83.75026992,-77556.93466,155119.8693,-3.9732,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,all,10066.54556,10066.54556,-129967.6238,259937.2477,9124.435697,10075.00703,103.0870309,-129967.5116,259941.0231,-3.7754,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0,10100.5437,10100.5437,-51948.04773,103898.0955,7879.155614,10105.88375,83.13039193,-51947.38771,103900.7754,-2.6799,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0t120,10178.72566,10178.72566,-77620.17734,155242.3547,9945.262172,10181.99233,83.40861974,-77620.17148,155246.343,-3.9883,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,all,10137.56885,10137.56885,-129872.7273,259747.4547,10837.75175,10132.17053,103.0248946,-129872.6809,259751.3617,-3.907,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0,10052.15782,10052.15782,-52025.88253,104053.7651,10496.46097,10050.57772,83.07112074,-52025.86476,104057.7295,-3.9644,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0t120,9987.847752,9987.847752,-77650.755,155303.51,7884.855428,10026.73447,84.15422408,-77649.91205,155305.8241,-2.3141,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,all,10088.40044,10088.40044,-129616.5159,259235.0317,16569.24504,10053.12814,105.0785831,-129614.4961,259234.9922,0.0395,WRONGO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0,9870.442008,9870.442008,-51065.11835,102132.2367,12383.63024,9866.091893,83.03801322,-51064.67394,102135.3479,-3.1112,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,t0t120,9911.139072,9911.139072,-76290.08787,152582.1757,12964.83021,9873.809996,83.92204598,-76289.32745,152584.6549,-2.4792,RIGHTO
g1,n10e4,constant,constant,n500,rad50k,n50,nomaf,Constant,all,9962.593145,9962.593145,-127376.0177,254754.0353,14981.96113,9932.658114,102.4449355,-127374.5358,254755.0716,-1.0363,RIGHTO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0,9991.522625,9991.522625,-5220849.911,10441701.82,10391.26863,9989.655748,78.17241926,-5220847.587,10441701.17,0.65,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,10030.29667,10030.29667,-7783556.323,15567114.65,14212.1065,10001.89181,51.21567771,-7783510.938,15567027.88,86.77,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,all,10000.39588,10000.39588,-13020593.32,26041188.64,9982.600807,9998.875159,43.73332712,-13020593.34,26041192.68,-4.039999999,RIGHTO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0,9962.144455,9962.144455,-5216957.378,10433916.76,10504.87723,9960.025596,78.18829706,-5216953.669,10433913.34,3.42,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,9988.167661,9988.167661,-7777558.659,15555119.32,12682.94759,9967.903447,51.21820799,-7777535.672,15555077.34,41.98,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,all,9941.887853,9941.887853,-13007950.16,26015902.32,9417.882524,9951.434589,43.73146338,-13007935.22,26015876.44,25.88,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0,9952.269475,9952.269475,-5209029.383,10418060.77,10138.18632,9950.690402,78.20090761,-5209028.587,10418063.17,-2.4,RIGHTO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,9977.593258,9977.593258,-7782582.804,15565167.61,11863.35715,9962.57466,51.19739035,-7782570.272,15565146.54,21.07,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,all,9976.524163,9976.524163,-13001608.21,26003218.42,10551.59508,9967.045218,43.72129201,-13001594.45,26003194.9,23.52,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0,9954.505322,9954.505322,-5208043.975,10416089.95,10549.677,9952.307166,78.18772465,-5208039.668,10416085.34,4.609999999,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,9911.887928,9911.887928,-7782299.674,15564601.35,7801.152895,9936.073006,51.18676664,-7782268.243,15564542.49,58.86,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,all,9930.730681,9930.730681,-12999054.7,25998111.4,9339.46041,9941.54959,43.73794138,-12999035.29,25998076.58,34.82,WRONGO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0,9992.223763,9992.223763,-5232427.087,10464856.17,10288.81051,9990.485539,78.18132447,-5232425.62,10464857.24,-1.07,RIGHTO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,t0t120,9983.056152,9983.056152,-7812185.531,15624373.06,9958.657478,9983.279801,51.17512435,-7812185.529,15624377.06,-4,RIGHTO
g1,n10e4,constant,constant,n500,wgs,n50,nomaf,Constant,all,10000.19167,10000.19167,-13044038.34,26088078.68,10301.12128,9984.604065,15.00318344,-13044004.29,26088014.57,64.11,WRONGO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,9841.769255,9841.769255,-13023.92084,26049.84167,1103.21509,9878.352277,30.01026762,-13004.88595,26015.77191,34.06976,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,8880.140333,8880.140333,-20245.06023,40492.12045,894.0438877,9811.1776,25.57030717,-20217.89158,40441.78316,50.33729,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,all,9545.929107,9545.929107,-33860.56814,67723.13628,4391.492671,9943.155872,83.42438973,-33847.42413,67700.84827,22.28801,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,9690.798794,9690.798794,-12751.31112,25504.62223,1021.829155,9758.161251,45.24187325,-12712.47304,25430.94607,73.67616,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,8607.094208,8607.094208,-19864.77668,39731.55335,650.9646454,9806.430086,25.65498388,-19821.50468,39649.00936,82.54399,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,all,9118.513242,9118.513242,-33211.0635,66424.12699,3626.026163,9678.814202,83.22689984,-33188.16083,66382.32165,41.80534,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,9545.764903,9545.764903,-12777.29131,25556.58263,1199.032333,9575.984749,32.99431785,-12758.90446,25523.80891,32.77372,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,8522.959107,8522.959107,-19965.10371,39932.20741,657.0643087,9707.086618,25.64288208,-19921.85909,39849.71819,82.48922,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,all,9240.003761,9240.003761,-33542.18759,67086.37518,3068.227023,9718.467456,118.9199865,-33523.7336,67053.46721,32.90797,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,10217.64025,10217.64025,-13270.68506,26543.37012,953.9788845,10286.90095,45.38774635,-13227.39023,26460.78045,82.58967,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,9014.298922,9014.298922,-20779.70142,41561.40284,597.8230511,10310.04392,25.58222039,-20727.8282,41461.6564,99.74644,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,all,9505.634112,9505.634112,-34956.9221,69915.8442,2162.734968,10188.45184,119.9753922,-34917.10409,69840.20817,75.63603,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0,9290.57285,9290.57285,-12391.41133,24784.82267,3350.323967,9326.817208,106.0237123,-12376.75447,24759.50894,25.31373,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,t0t120,8532.955897,8532.955897,-19237.23317,38476.46633,512.5875045,9421.503168,16.11741879,-19210.45863,38426.91725,49.54908,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n100,nomaf,Constant,all,8808.459609,8808.459609,-32464.90446,64931.80891,2855.473845,9331.57528,115.5012615,-32443.88216,64893.76431,38.0446,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,9732.1226,9732.1226,-64330.32785,128662.6557,958.691,9774.478137,31.4615462,-64206.11392,128418.2278,244.4279,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,8687.673522,8687.673522,-100545.3921,201092.7841,687.5277432,9834.551609,25.76859685,-100343.3262,200692.6525,400.1316,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,all,9328.497966,9328.497966,-168115.6545,336233.309,3859.556395,9807.288138,83.05692017,-168022.0243,336050.0486,183.2604,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,9918.819265,9918.819265,-65084.42471,130170.8494,1151.225431,9958.101653,32.07029234,-64986.00044,129978.0009,192.8485,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,8889.838344,8889.838344,-100973.05,201948.1,779.3336102,9923.188214,25.6119542,-100805.4297,201616.8594,331.2406,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,all,9578.780558,9578.780558,-169389.8779,338781.7557,3998.575838,10032.93316,83.16886597,-169302.1566,338610.3132,171.4425,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,9983.534147,9983.534147,-65099.03858,130200.0772,1400.345079,10032.04768,53.65171431,-64949.13709,129904.2742,295.803,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,8798.128585,8798.128585,-101924.8942,203851.7883,551.5228943,10157.97663,25.64107718,-101640.0674,203286.1348,565.6535,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,all,9633.074176,9633.074176,-170399.2089,340800.4178,3325.880672,10127.42169,99.8792516,-170294.888,340595.7759,204.6419,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,9701.723383,9701.723383,-64495.78782,128993.5756,2311.173411,9738.437948,63.41941285,-64411.63922,128829.2784,164.2972,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,8598.346528,8598.346528,-100305.4755,200612.951,740.3764858,9687.626835,25.67826521,-100124.6507,200255.3015,357.6495,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,all,9226.652077,9226.652077,-168426.859,336855.718,2843.718194,9759.298096,119.979293,-168319.017,336644.0339,211.6841,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0,9981.079391,9981.079391,-66009.8492,132021.6984,3194.013208,10026.36488,119.830661,-65903.44789,131812.8958,208.8026,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,t0t120,8888.765975,8888.765975,-102729.2196,205460.4393,3043.661481,10004.8361,107.9288401,-102551.2758,205108.5516,351.8877,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n100,nomaf,Constant,all,9572.142304,9572.142304,-172044.4602,344090.9204,3094.782324,10040.40257,119.9747456,-171951.7041,343909.4082,181.5122,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0,9935.152549,9935.152549,-6584593.088,13169188.18,772.9163487,9975.391889,24.05919591,-6573099.954,13146205.91,22982.27,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,8851.072318,8851.072318,-10235939.38,20471880.76,2321.258981,9947.910041,78.25999758,-10218100.92,20436207.85,35672.91,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,all,9571.548472,9571.548472,-17150518.73,34301039.46,3846.43467,9990.136562,97.60375963,-17143154.32,34286314.64,14724.82,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0,9929.776515,9929.776515,-6573679.381,13147360.76,756.2820956,9970.894041,24.05828302,-6561870.424,13123746.85,23613.91,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,8826.849652,8826.849652,-10235679.55,20471361.11,2164.29159,10001.15927,78.26327291,-10215214.25,20430434.5,40926.61,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,all,9503.629347,9503.629347,-17154838.92,34309679.85,3381.297699,10007.38811,97.72970217,-17144487,34288979.99,20699.86,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0,9963.6314,9963.6314,-6595632.653,13191267.31,3151.417944,10013.47814,118.9515678,-6584631.429,13169268.86,21998.45,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,8840.945631,8840.945631,-10250820.24,20501642.48,2209.706445,9996.398524,78.262555,-10231112.8,20462231.59,39410.89,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,all,9533.993758,9533.993758,-17196310.28,34392622.55,3401.083796,10028.57583,97.65677992,-17186091.12,34372188.23,20434.32,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0,9956.243374,9956.243374,-6596721.89,13193445.78,761.0116865,9996.705394,24.07326942,-6585005.207,13170016.41,23429.37,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,8850.779217,8850.779217,-10259245.54,20518493.09,2202.982335,10009.73851,78.26100748,-10239361.2,20478728.4,39764.69,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,all,9519.817735,9519.817735,-17204997.86,34409997.72,3115.767739,10036.3344,106.1434897,-17194143.6,34388293.19,21704.53,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0,9936.213556,9936.213556,-6575721.194,13151444.39,752.4673512,9977.729047,24.05519655,-6563818.336,13127642.67,23801.72,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,t0t120,8820.698287,8820.698287,-10233499.63,20467001.25,2173.945749,9991.998665,78.26341706,-10213200.98,20426407.96,40593.29,RIGHTO
g1,n10e4,td100,l99,n500,wgs,n100,nomaf,Constant,all,9532.250877,9532.250877,-17175596.36,34351194.72,3291.37454,10007.50508,106.3907454,-17166095.83,34332197.66,18997.06,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,9713.198054,9713.198054,-15755.77753,31513.55505,401.6342646,9751.897679,15.45739361,-15686.22074,31378.44148,135.11357,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,7286.605398,7286.605398,-25258.89018,50519.78036,1934.055203,9789.957473,74.62933325,-25159.94532,50325.89064,193.88972,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,all,8285.114761,8285.114761,-42412.5337,84827.0674,3624.07749,9809.548825,90.25755791,-42357.39391,84720.78783,106.27957,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,9284.562589,9284.562589,-15427.65642,30857.31283,2756.064269,9324.100013,85.53319018,-15387.58864,30781.17729,76.13554,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,7341.93969,7341.93969,-24691.96818,49385.93636,2495.107648,9390.547797,83.28120172,-24622.66625,49251.3325,134.60386,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,all,8324.624023,8324.624023,-41480.85798,82963.71596,3777.352732,9521.778041,97.77130186,-41441.94435,82889.88871,73.82725,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,9845.909026,9845.909026,-16105.04074,32212.08148,502.3823824,9885.418719,15.34620523,-16047.9297,32101.85941,110.22207,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,7675.106539,7675.106539,-25653.57803,51309.15606,2306.380505,9839.369866,74.38300364,-25579.78261,51165.56521,143.59085,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,all,8668.695286,8668.695286,-43244.74395,86491.48789,3489.973743,9919.008142,116.9185535,-43203.00962,86412.01923,79.46866,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,9530.408235,9530.408235,-15888.23587,31778.47173,629.5615766,9554.891912,15.2311302,-15847.10762,31700.21524,78.25649,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,7406.033678,7406.033678,-25286.78149,50575.56297,3034.327888,9684.826246,112.4555646,-25208.84881,50423.69762,151.86535,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,all,8330.998227,8330.998227,-42633.432,85268.864,3051.416298,9839.250343,112.7975382,-42574.72413,85155.44827,113.41573,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0,10209.57049,10209.57049,-16458.17145,32918.3429,2984.242852,10245.34312,119.0415478,-16403.81776,32813.63552,104.70738,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,t0t120,7827.881608,7827.881608,-26243.4593,52488.91861,1897.758586,10518.96304,74.63765976,-26132.2244,52270.4488,218.46981,RIGHTO
g1,n10e4,td100,l99,n500,rad10k,n200,nomaf,Constant,all,8675.984968,8675.984968,-44373.91036,88749.82071,2554.199089,10460.87357,119.9566329,-44289.9744,88585.94879,163.87192,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,9980.769996,9980.769996,-81665.21769,163332.4354,3048.367729,10033.37918,119.7548273,-81403.51969,162813.0394,519.396,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n200,nomaf,Constant,t0t120,7619.909711,7619.909711,-130473.9301,260949.8602,2181.623704,9943.909486,74.41886527,-130057.7986,260121.5972,828.263,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n200,nomaf,Constant,all,8722.928187,8722.928187,-219158.7554,438319.5109,3683.072208,9989.388589,105.332075,-218944.5157,437895.0313,424.4796,RIGHTO
g1,n10e4,td100,l99,n500,rad50k,n200,nomaf,Constant,t0,9912.304281,9912.304281,-80555.51187,161113.0237,3069.113989,9962.549997,107.9915101,-80325.22992,160656.4598,456.5639,RIGHTO
