gentime,nhist,td,l,nsamp,nloc,scheme,it,timepoint,maf,Ne
1,1.00E+05,100,99,200,10k,serial,2,t30,0,Infinite
1,1.00E+05,100,99,200,10k,serial,3,t30,0,Infinite
1,1.00E+05,100,99,200,10k,serial,4,t30,0,Infinite
1,1.00E+05,100,99,200,10k,serial,5,t30,0,Infinite
1,1.00E+05,100,99,200,10k,serial,1,t60,0,Infinite
1,1.00E+05,100,99,200,10k,serial,2,t60,0,Infinite
1,1.00E+05,100,99,200,10k,serial,3,t60,0,Infinite
1,1.00E+05,100,99,200,10k,serial,4,t60,0,Infinite
1,1.00E+05,100,99,200,10k,serial,5,t60,0,Infinite
1,1.00E+05,100,99,200,10k,serial,1,t90,0,Infinite
1,1.00E+05,100,99,200,10k,serial,2,t90,0,Infinite
1,1.00E+05,100,99,200,10k,serial,3,t90,0,Infinite
1,1.00E+05,100,99,200,10k,serial,4,t90,0,Infinite
1,1.00E+05,100,99,200,10k,serial,5,t90,0,Infinite
1,1.00E+05,100,99,200,10k,serial,1,t120,0,Infinite
1,1.00E+05,100,99,200,10k,serial,2,t120,0,Infinite
1,1.00E+05,100,99,200,10k,serial,3,t120,0,Infinite
1,1.00E+05,100,99,200,10k,serial,4,t120,0,Infinite
1,1.00E+05,100,99,200,10k,serial,5,t120,0,Infinite
1,1.00E+05,100,99,200,50k,contemp,1,t0,0,44789.9
1,1.00E+05,100,99,200,50k,contemp,2,t0,0,11547.6
1,1.00E+05,100,99,200,50k,contemp,3,t0,0,Infinite
1,1.00E+05,100,99,200,50k,contemp,4,t0,0,107535
1,1.00E+05,100,99,200,50k,contemp,5,t0,0,27586.7
1,1.00E+05,100,99,200,50k,2samp,1,t0,0,39547.9
1,1.00E+05,100,99,200,50k,2samp,2,t0,0,28594.6
1,1.00E+05,100,99,200,50k,2samp,3,t0,0,21659.4
1,1.00E+05,100,99,200,50k,2samp,4,t0,0,Infinite
1,1.00E+05,100,99,200,50k,2samp,5,t0,0,3797.8
1,1.00E+05,100,99,200,50k,2samp,1,t120,0,3743.4
1,1.00E+05,100,99,200,50k,2samp,2,t120,0,3076.9
1,1.00E+05,100,99,200,50k,2samp,3,t120,0,2551.1
1,1.00E+05,100,99,200,50k,2samp,4,t120,0,2909.6
1,1.00E+05,100,99,200,50k,2samp,5,t120,0,4239
1,1.00E+05,100,99,200,50k,serial,1,t0,0,4187.1
1,1.00E+05,100,99,200,50k,serial,2,t0,0,6419.3
1,1.00E+05,100,99,200,50k,serial,3,t0,0,6116.8
1,1.00E+05,100,99,200,50k,serial,4,t0,0,3451
1,1.00E+05,100,99,200,50k,serial,5,t0,0,Infinite
1,1.00E+05,100,99,200,50k,serial,1,t30,0,Infinite
1,1.00E+05,100,99,200,50k,serial,2,t30,0,10835.2
1,1.00E+05,100,99,200,50k,serial,3,t30,0,Infinite
1,1.00E+05,100,99,200,50k,serial,4,t30,0,Infinite
1,1.00E+05,100,99,200,50k,serial,5,t30,0,Infinite
1,1.00E+05,100,99,200,50k,serial,1,t60,0,Infinite
1,1.00E+05,100,99,200,50k,serial,2,t60,0,5676.3
1,1.00E+05,100,99,200,50k,serial,3,t60,0,Infinite
1,1.00E+05,100,99,200,50k,serial,4,t60,0,Infinite
1,1.00E+05,100,99,200,50k,serial,5,t60,0,Infinite
1,1.00E+05,100,99,200,50k,serial,1,t90,0,Infinite
1,1.00E+05,100,99,200,50k,serial,2,t90,0,Infinite
1,1.00E+05,100,99,200,50k,serial,3,t90,0,Infinite
1,1.00E+05,100,99,200,50k,serial,4,t90,0,Infinite
1,1.00E+05,100,99,200,50k,serial,5,t90,0,Infinite
1,1.00E+05,100,99,200,50k,serial,1,t120,0,Infinite
1,1.00E+05,100,99,200,50k,serial,2,t120,0,Infinite
1,1.00E+05,100,99,200,50k,serial,3,t120,0,Infinite
1,1.00E+05,100,99,200,50k,serial,4,t120,0,Infinite
1,1.00E+05,100,99,200,50k,serial,5,t120,0,523915.1
1,1.00E+04,130,99,50,10k,contemp,1,t0,0,990.1
1,1.00E+04,130,99,50,10k,contemp,2,t0,0,1356.8
1,1.00E+04,130,99,50,10k,contemp,3,t0,0,815.7
1,1.00E+04,130,99,50,10k,contemp,4,t0,0,Infinite
1,1.00E+04,130,99,50,10k,contemp,5,t0,0,921.5
1,1.00E+04,130,99,50,10k,2samp,1,t0,0,Infinite
1,1.00E+04,130,99,50,10k,2samp,2,t0,0,Infinite
1,1.00E+04,130,99,50,10k,2samp,3,t0,0,880.5
1,1.00E+04,130,99,50,10k,2samp,4,t0,0,Infinite
1,1.00E+04,130,99,50,10k,2samp,5,t0,0,Infinite
1,1.00E+04,130,99,50,10k,2samp,1,t120,0,597.7
1,1.00E+04,130,99,50,10k,2samp,2,t120,0,927.2
1,1.00E+04,130,99,50,10k,2samp,3,t120,0,917.7
1,1.00E+04,130,99,50,10k,2samp,4,t120,0,298.1
1,1.00E+04,130,99,50,10k,2samp,5,t120,0,362.7
1,1.00E+04,130,99,50,10k,serial,1,t0,0,Infinite
1,1.00E+04,130,99,50,10k,serial,2,t0,0,Infinite
1,1.00E+04,130,99,50,10k,serial,3,t0,0,Infinite
1,1.00E+04,130,99,50,10k,serial,4,t0,0,102.2
1,1.00E+04,130,99,50,10k,serial,5,t0,0,Infinite
1,1.00E+04,130,99,50,10k,serial,1,t30,0,Infinite
1,1.00E+04,130,99,50,10k,serial,2,t30,0,Infinite
1,1.00E+04,130,99,50,10k,serial,3,t30,0,Infinite
1,1.00E+04,130,99,50,10k,serial,4,t30,0,Infinite
1,1.00E+04,130,99,50,10k,serial,5,t30,0,Infinite
1,1.00E+04,130,99,50,10k,serial,1,t60,0,Infinite
1,1.00E+04,130,99,50,10k,serial,2,t60,0,Infinite
1,1.00E+04,130,99,50,10k,serial,3,t60,0,Infinite
1,1.00E+04,130,99,50,10k,serial,4,t60,0,2043.1
1,1.00E+04,130,99,50,10k,serial,5,t60,0,Infinite
1,1.00E+04,130,99,50,10k,serial,1,t90,0,Infinite
1,1.00E+04,130,99,50,10k,serial,2,t90,0,Infinite
1,1.00E+04,130,99,50,10k,serial,3,t90,0,Infinite
1,1.00E+04,130,99,50,10k,serial,4,t90,0,Infinite
1,1.00E+04,130,99,50,10k,serial,5,t90,0,Infinite
1,1.00E+04,130,99,50,10k,serial,1,t120,0,Infinite
1,1.00E+04,130,99,50,10k,serial,2,t120,0,Infinite
1,1.00E+04,130,99,50,10k,serial,3,t120,0,880.5
1,1.00E+04,130,99,50,10k,serial,4,t120,0,Infinite
1,1.00E+04,130,99,50,10k,serial,5,t120,0,Infinite
1,1.00E+04,130,99,50,50k,contemp,1,t0,0,651.1
1,1.00E+04,130,99,50,50k,contemp,2,t0,0,955
1,1.00E+04,130,99,50,50k,contemp,3,t0,0,3509.1
1,1.00E+04,130,99,50,50k,contemp,4,t0,0,1207
1,1.00E+04,130,99,50,50k,contemp,5,t0,0,918.1
1,1.00E+04,130,99,50,50k,2samp,1,t0,0,Infinite
1,1.00E+04,130,99,50,50k,2samp,2,t0,0,Infinite
1,1.00E+04,130,99,50,50k,2samp,3,t0,0,Infinite
1,1.00E+04,130,99,50,50k,2samp,4,t0,0,Infinite
1,1.00E+04,130,99,50,50k,2samp,5,t0,0,Infinite
1,1.00E+04,130,99,50,50k,2samp,1,t120,0,655.6
1,1.00E+04,130,99,50,50k,2samp,2,t120,0,806.4
1,1.00E+04,130,99,50,50k,2samp,3,t120,0,842.3
1,1.00E+04,130,99,50,50k,2samp,4,t120,0,850.2
1,1.00E+04,130,99,50,50k,2samp,5,t120,0,502.3
1,1.00E+04,130,99,50,50k,serial,1,t0,0,Infinite
1,1.00E+04,130,99,50,50k,serial,2,t0,0,Infinite
1,1.00E+04,130,99,50,50k,serial,3,t0,0,Infinite
1,1.00E+04,130,99,50,50k,serial,4,t0,0,Infinite
1,1.00E+04,130,99,50,50k,serial,5,t0,0,Infinite
1,1.00E+04,130,99,50,50k,serial,1,t30,0,Infinite
1,1.00E+04,130,99,50,50k,serial,2,t30,0,Infinite
1,1.00E+04,130,99,50,50k,serial,3,t30,0,Infinite
1,1.00E+04,130,99,50,50k,serial,4,t30,0,Infinite
1,1.00E+04,130,99,50,50k,serial,5,t30,0,Infinite
1,1.00E+04,130,99,50,50k,serial,1,t60,0,Infinite
1,1.00E+04,130,99,50,50k,serial,2,t60,0,Infinite
1,1.00E+04,130,99,50,50k,serial,3,t60,0,Infinite
1,1.00E+04,130,99,50,50k,serial,4,t60,0,Infinite
1,1.00E+04,130,99,50,50k,serial,5,t60,0,Infinite
1,1.00E+04,130,99,50,50k,serial,1,t90,0,Infinite
1,1.00E+04,130,99,50,50k,serial,2,t90,0,Infinite
1,1.00E+04,130,99,50,50k,serial,3,t90,0,Infinite
1,1.00E+04,130,99,50,50k,serial,4,t90,0,Infinite
1,1.00E+04,130,99,50,50k,serial,5,t90,0,Infinite
1,1.00E+04,130,99,50,50k,serial,1,t120,0,Infinite
1,1.00E+04,130,99,50,50k,serial,2,t120,0,Infinite
1,1.00E+04,130,99,50,50k,serial,3,t120,0,Infinite
1,1.00E+04,130,99,50,50k,serial,4,t120,0,Infinite
1,1.00E+04,130,99,50,50k,serial,5,t120,0,Infinite
1,1.00E+04,130,99,100,10k,contemp,1,t0,0,2402.6
1,1.00E+04,130,99,100,10k,contemp,2,t0,0,1376.3
1,1.00E+04,130,99,100,10k,contemp,3,t0,0,502
1,1.00E+04,130,99,100,10k,contemp,4,t0,0,2242.1
1,1.00E+04,130,99,100,10k,contemp,5,t0,0,3508.5
1,1.00E+04,130,99,100,10k,2samp,1,t0,0,Infinite
1,1.00E+04,130,99,100,10k,2samp,2,t0,0,838.2
1,1.00E+04,130,99,100,10k,2samp,3,t0,0,272.6
1,1.00E+04,130,99,100,10k,2samp,4,t0,0,Infinite
1,1.00E+04,130,99,100,10k,2samp,5,t0,0,Infinite
1,1.00E+04,130,99,100,10k,2samp,1,t120,0,356.2
1,1.00E+04,130,99,100,10k,2samp,2,t120,0,440.8
1,1.00E+04,130,99,100,10k,2samp,3,t120,0,564.8
1,1.00E+04,130,99,100,10k,2samp,4,t120,0,425
1,1.00E+04,130,99,100,10k,2samp,5,t120,0,301.1
1,1.00E+04,130,99,100,10k,serial,1,t0,0,598.5
1,1.00E+04,130,99,100,10k,serial,2,t0,0,646.7
1,1.00E+04,130,99,100,10k,serial,3,t0,0,Infinite
1,1.00E+04,130,99,100,10k,serial,4,t0,0,177.2
1,1.00E+04,130,99,100,10k,serial,5,t0,0,16127.1
1,1.00E+04,130,99,100,10k,serial,1,t30,0,Infinite
1,1.00E+04,130,99,100,10k,serial,2,t30,0,Infinite
1,1.00E+04,130,99,100,10k,serial,3,t30,0,154.4
1,1.00E+04,130,99,100,10k,serial,4,t30,0,Infinite
1,1.00E+04,130,99,100,10k,serial,5,t30,0,Infinite
1,1.00E+04,130,99,100,10k,serial,1,t60,0,Infinite
1,1.00E+04,130,99,100,10k,serial,2,t60,0,4280.6
1,1.00E+04,130,99,100,10k,serial,3,t60,0,Infinite
1,1.00E+04,130,99,100,10k,serial,4,t60,0,1438.6
1,1.00E+04,130,99,100,10k,serial,5,t60,0,Infinite
1,1.00E+04,130,99,100,10k,serial,1,t90,0,Infinite
1,1.00E+04,130,99,100,10k,serial,2,t90,0,3699
1,1.00E+04,130,99,100,10k,serial,3,t90,0,Infinite
1,1.00E+04,130,99,100,10k,serial,4,t90,0,848.5
1,1.00E+04,130,99,100,10k,serial,5,t90,0,Infinite
1,1.00E+04,130,99,100,10k,serial,1,t120,0,Infinite
1,1.00E+04,130,99,100,10k,serial,2,t120,0,Infinite
1,1.00E+04,130,99,100,10k,serial,3,t120,0,456.9
1,1.00E+04,130,99,100,10k,serial,4,t120,0,Infinite
1,1.00E+04,130,99,100,10k,serial,5,t120,0,Infinite
1,1.00E+04,130,99,100,50k,contemp,1,t0,0,840.4
1,1.00E+04,130,99,100,50k,contemp,2,t0,0,2108.4
1,1.00E+04,130,99,100,50k,contemp,3,t0,0,1056.7
1,1.00E+04,130,99,100,50k,contemp,4,t0,0,1072.6
1,1.00E+04,130,99,100,50k,contemp,5,t0,0,1221.7
1,1.00E+04,130,99,100,50k,2samp,1,t0,0,748
1,1.00E+04,130,99,100,50k,2samp,2,t0,0,929.8
1,1.00E+04,130,99,100,50k,2samp,3,t0,0,1458.2
1,1.00E+04,130,99,100,50k,2samp,4,t0,0,1968.1
1,1.00E+04,130,99,100,50k,2samp,5,t0,0,730.4
1,1.00E+04,130,99,100,50k,2samp,1,t120,0,409.9
1,1.00E+04,130,99,100,50k,2samp,2,t120,0,440.2
1,1.00E+04,130,99,100,50k,2samp,3,t120,0,596.4
1,1.00E+04,130,99,100,50k,2samp,4,t120,0,533.9
1,1.00E+04,130,99,100,50k,2samp,5,t120,0,375
1,1.00E+04,130,99,100,50k,serial,1,t0,0,545.7
1,1.00E+04,130,99,100,50k,serial,2,t0,0,Infinite
1,1.00E+04,130,99,100,50k,serial,3,t0,0,1642.8
1,1.00E+04,130,99,100,50k,serial,4,t0,0,403.4
1,1.00E+04,130,99,100,50k,serial,5,t0,0,541.4
1,1.00E+04,130,99,100,50k,serial,1,t30,0,Infinite
1,1.00E+04,130,99,100,50k,serial,2,t30,0,Infinite
1,1.00E+04,130,99,100,50k,serial,3,t30,0,930.3
1,1.00E+04,130,99,100,50k,serial,4,t30,0,329.5
1,1.00E+04,130,99,100,50k,serial,5,t30,0,580.1
1,1.00E+04,130,99,100,50k,serial,1,t60,0,91103.4
1,1.00E+04,130,99,100,50k,serial,2,t60,0,528.7
1,1.00E+04,130,99,100,50k,serial,3,t60,0,Infinite
1,1.00E+04,130,99,100,50k,serial,4,t60,0,Infinite
1,1.00E+04,130,99,100,50k,serial,5,t60,0,2671.5
1,1.00E+04,130,99,100,50k,serial,1,t90,0,5854.9
1,1.00E+04,130,99,100,50k,serial,2,t90,0,59040.8
1,1.00E+04,130,99,100,50k,serial,3,t90,0,1711.7
1,1.00E+04,130,99,100,50k,serial,4,t90,0,Infinite
1,1.00E+04,130,99,100,50k,serial,5,t90,0,Infinite
1,1.00E+04,130,99,100,50k,serial,1,t120,0,4254.8
1,1.00E+04,130,99,100,50k,serial,2,t120,0,Infinite
1,1.00E+04,130,99,100,50k,serial,3,t120,0,Infinite
1,1.00E+04,130,99,100,50k,serial,4,t120,0,10625.9
1,1.00E+04,130,99,100,50k,serial,5,t120,0,Infinite
1,1.00E+04,130,99,200,10k,contemp,1,t0,0,1117.4
1,1.00E+04,130,99,200,10k,contemp,2,t0,0,3798.1
1,1.00E+04,130,99,200,10k,contemp,3,t0,0,498.7
1,1.00E+04,130,99,200,10k,contemp,4,t0,0,1060.7
1,1.00E+04,130,99,200,10k,contemp,5,t0,0,2244.4
1,1.00E+04,130,99,200,10k,2samp,1,t0,0,712.2
1,1.00E+04,130,99,200,10k,2samp,2,t0,0,1954
1,1.00E+04,130,99,200,10k,2samp,3,t0,0,514.2
1,1.00E+04,130,99,200,10k,2samp,4,t0,0,817.7
1,1.00E+04,130,99,200,10k,2samp,5,t0,0,Infinite
1,1.00E+04,130,99,200,10k,2samp,1,t120,0,393.7
1,1.00E+04,130,99,200,10k,2samp,2,t120,0,364.6
1,1.00E+04,130,99,200,10k,2samp,3,t120,0,447.2
1,1.00E+04,130,99,200,10k,2samp,4,t120,0,460.5
1,1.00E+04,130,99,200,10k,2samp,5,t120,0,387.4
1,1.00E+04,130,99,200,10k,serial,1,t0,0,627
1,1.00E+04,130,99,200,10k,serial,2,t0,0,770
1,1.00E+04,130,99,200,10k,serial,3,t0,0,1389.8
1,1.00E+04,130,99,200,10k,serial,4,t0,0,340.9
1,1.00E+04,130,99,200,10k,serial,5,t0,0,418.4
1,1.00E+04,130,99,200,10k,serial,1,t30,0,Infinite
1,1.00E+04,130,99,200,10k,serial,2,t30,0,480.2
1,1.00E+04,130,99,200,10k,serial,3,t30,0,303.6
1,1.00E+04,130,99,200,10k,serial,4,t30,0,4222.2
1,1.00E+04,130,99,200,10k,serial,5,t30,0,Infinite
1,1.00E+04,130,99,200,10k,serial,1,t60,0,614.4
1,1.00E+04,130,99,200,10k,serial,2,t60,0,637.3
1,1.00E+04,130,99,200,10k,serial,3,t60,0,988.3
1,1.00E+04,130,99,200,10k,serial,4,t60,0,Infinite
1,1.00E+04,130,99,200,10k,serial,5,t60,0,6412.8
1,1.00E+04,130,99,200,10k,serial,1,t90,0,Infinite
1,1.00E+04,130,99,200,10k,serial,2,t90,0,Infinite
1,1.00E+04,130,99,200,10k,serial,3,t90,0,1048.8
1,1.00E+04,130,99,200,10k,serial,4,t90,0,429.2
1,1.00E+04,130,99,200,10k,serial,5,t90,0,926.9
1,1.00E+04,130,99,200,10k,serial,1,t120,0,Infinite
1,1.00E+04,130,99,200,10k,serial,2,t120,0,1409.1
1,1.00E+04,130,99,200,10k,serial,3,t120,0,1054.5
1,1.00E+04,130,99,200,10k,serial,4,t120,0,Infinite
1,1.00E+04,130,99,200,10k,serial,5,t120,0,Infinite
1,1.00E+04,130,99,200,50k,contemp,1,t0,0,800.1
1,1.00E+04,130,99,200,50k,contemp,2,t0,0,1236.1
1,1.00E+04,130,99,200,50k,contemp,3,t0,0,1203.5
1,1.00E+04,130,99,200,50k,contemp,4,t0,0,989.4
1,1.00E+04,130,99,200,50k,contemp,5,t0,0,1001.3
1,1.00E+04,130,99,200,50k,2samp,1,t0,0,699.2
1,1.00E+04,130,99,200,50k,2samp,2,t0,0,Infinite
1,1.00E+04,130,99,200,50k,2samp,3,t0,0,2420.6
1,1.00E+04,130,99,200,50k,2samp,4,t0,0,1031.5
1,1.00E+04,130,99,200,50k,2samp,5,t0,0,1101.6
1,1.00E+04,130,99,200,50k,2samp,1,t120,0,397
1,1.00E+04,130,99,200,50k,2samp,2,t120,0,406
1,1.00E+04,130,99,200,50k,2samp,3,t120,0,441.6
1,1.00E+04,130,99,200,50k,2samp,4,t120,0,492.4
1,1.00E+04,130,99,200,50k,2samp,5,t120,0,383.9
1,1.00E+04,130,99,200,50k,serial,1,t0,0,1146.8
1,1.00E+04,130,99,200,50k,serial,2,t0,0,776.5
1,1.00E+04,130,99,200,50k,serial,3,t0,0,678.6
1,1.00E+04,130,99,200,50k,serial,4,t0,0,788.2
1,1.00E+04,130,99,200,50k,serial,5,t0,0,510.4
1,1.00E+04,130,99,200,50k,serial,1,t30,0,2555.9
1,1.00E+04,130,99,200,50k,serial,2,t30,0,731.2
1,1.00E+04,130,99,200,50k,serial,3,t30,0,605.2
1,1.00E+04,130,99,200,50k,serial,4,t30,0,614.4
1,1.00E+04,130,99,200,50k,serial,5,t30,0,1421.5
1,1.00E+04,130,99,200,50k,serial,1,t60,0,2163.4
1,1.00E+04,130,99,200,50k,serial,2,t60,0,841.7
1,1.00E+04,130,99,200,50k,serial,3,t60,0,1218.3
1,1.00E+04,130,99,200,50k,serial,4,t60,0,680.9
1,1.00E+04,130,99,200,50k,serial,5,t60,0,1792.3
1,1.00E+04,130,99,200,50k,serial,1,t90,0,10797.5
1,1.00E+04,130,99,200,50k,serial,2,t90,0,4073
1,1.00E+04,130,99,200,50k,serial,3,t90,0,805.3
1,1.00E+04,130,99,200,50k,serial,4,t90,0,1539.6
1,1.00E+04,130,99,200,50k,serial,5,t90,0,25305.7
1,1.00E+04,130,99,200,50k,serial,1,t120,0,1120.6
1,1.00E+04,130,99,200,50k,serial,2,t120,0,Infinite
1,1.00E+04,130,99,200,50k,serial,3,t120,0,2298.5
1,1.00E+04,130,99,200,50k,serial,4,t120,0,1422.3
1,1.00E+04,130,99,200,50k,serial,5,t120,0,1794.2
1,1.00E+05,130,99,50,10k,contemp,1,t0,0,5512.1
1,1.00E+05,130,99,50,10k,contemp,2,t0,0,2529.6
1,1.00E+05,130,99,50,10k,contemp,3,t0,0,Infinite
1,1.00E+05,130,99,50,10k,contemp,4,t0,0,36689.1
1,1.00E+05,130,99,50,10k,contemp,5,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,1,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,2,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,3,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,4,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,5,t0,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,1,t120,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,2,t120,0,15401.5
1,1.00E+05,130,99,50,10k,2samp,3,t120,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,4,t120,0,Infinite
1,1.00E+05,130,99,50,10k,2samp,5,t120,0,Infinite
1,1.00E+05,130,99,50,10k,serial,1,t0,0,Infinite
1,1.00E+05,130,99,50,10k,serial,2,t0,0,Infinite
1,1.00E+05,130,99,50,10k,serial,3,t0,0,Infinite
1,1.00E+05,130,99,50,10k,serial,4,t0,0,Infinite
1,1.00E+05,130,99,50,10k,serial,5,t0,0,Infinite
1,1.00E+05,130,99,50,10k,serial,1,t30,0,Infinite
1,1.00E+05,130,99,50,10k,serial,2,t30,0,Infinite
1,1.00E+05,130,99,50,10k,serial,3,t30,0,Infinite
1,1.00E+05,130,99,50,10k,serial,4,t30,0,Infinite
1,1.00E+05,130,99,50,10k,serial,5,t30,0,Infinite
1,1.00E+05,130,99,50,10k,serial,1,t60,0,Infinite
1,1.00E+05,130,99,50,10k,serial,2,t60,0,Infinite
1,1.00E+05,130,99,50,10k,serial,3,t60,0,Infinite
1,1.00E+05,130,99,50,10k,serial,4,t60,0,Infinite
1,1.00E+05,130,99,50,10k,serial,5,t60,0,Infinite
1,1.00E+05,130,99,50,10k,serial,1,t90,0,Infinite
1,1.00E+05,130,99,50,10k,serial,2,t90,0,Infinite
1,1.00E+05,130,99,50,10k,serial,3,t90,0,Infinite
1,1.00E+05,130,99,50,10k,serial,4,t90,0,Infinite
1,1.00E+05,130,99,50,10k,serial,5,t90,0,Infinite
1,1.00E+05,130,99,50,10k,serial,1,t120,0,Infinite
1,1.00E+05,130,99,50,10k,serial,2,t120,0,Infinite
1,1.00E+05,130,99,50,10k,serial,3,t120,0,Infinite
1,1.00E+05,130,99,50,10k,serial,4,t120,0,Infinite
1,1.00E+05,130,99,50,10k,serial,5,t120,0,Infinite
1,1.00E+05,130,99,50,50k,contemp,1,t0,0,4354.1
1,1.00E+05,130,99,50,50k,contemp,2,t0,0,8841
1,1.00E+05,130,99,50,50k,contemp,3,t0,0,11816.4
1,1.00E+05,130,99,50,50k,contemp,4,t0,0,295824.4
1,1.00E+05,130,99,50,50k,contemp,5,t0,0,7610.4
1,1.00E+05,130,99,50,50k,2samp,1,t0,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,2,t0,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,3,t0,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,4,t0,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,5,t0,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,1,t120,0,12605.4
1,1.00E+05,130,99,50,50k,2samp,2,t120,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,3,t120,0,Infinite
1,1.00E+05,130,99,50,50k,2samp,4,t120,0,5143.8
1,1.00E+05,130,99,50,50k,2samp,5,t120,0,Infinite
1,1.00E+05,130,99,50,50k,serial,1,t0,0,Infinite
1,1.00E+05,130,99,50,50k,serial,2,t0,0,Infinite
1,1.00E+05,130,99,50,50k,serial,3,t0,0,Infinite
1,1.00E+05,130,99,50,50k,serial,4,t0,0,Infinite
1,1.00E+05,130,99,50,50k,serial,5,t0,0,Infinite
1,1.00E+05,130,99,50,50k,serial,1,t30,0,Infinite
1,1.00E+05,130,99,50,50k,serial,2,t30,0,Infinite
1,1.00E+05,130,99,50,50k,serial,3,t30,0,Infinite
1,1.00E+05,130,99,50,50k,serial,4,t30,0,Infinite
1,1.00E+05,130,99,50,50k,serial,5,t30,0,Infinite
1,1.00E+05,130,99,50,50k,serial,1,t60,0,Infinite
1,1.00E+05,130,99,50,50k,serial,2,t60,0,Infinite
1,1.00E+05,130,99,50,50k,serial,3,t60,0,Infinite
1,1.00E+05,130,99,50,50k,serial,4,t60,0,Infinite
1,1.00E+05,130,99,50,50k,serial,5,t60,0,Infinite
1,1.00E+05,130,99,50,50k,serial,1,t90,0,Infinite
1,1.00E+05,130,99,50,50k,serial,2,t90,0,Infinite
1,1.00E+05,130,99,50,50k,serial,3,t90,0,Infinite
1,1.00E+05,130,99,50,50k,serial,4,t90,0,Infinite
1,1.00E+05,130,99,50,50k,serial,5,t90,0,Infinite
1,1.00E+05,130,99,50,50k,serial,1,t120,0,Infinite
1,1.00E+05,130,99,50,50k,serial,2,t120,0,Infinite
1,1.00E+05,130,99,50,50k,serial,3,t120,0,Infinite
1,1.00E+05,130,99,50,50k,serial,4,t120,0,Infinite
1,1.00E+05,130,99,50,50k,serial,5,t120,0,Infinite
1,1.00E+05,130,99,100,10k,contemp,1,t0,0,Infinite
1,1.00E+05,130,99,100,10k,contemp,2,t0,0,Infinite
1,1.00E+05,130,99,100,10k,contemp,3,t0,0,19676.5
1,1.00E+05,130,99,100,10k,contemp,4,t0,0,Infinite
1,1.00E+05,130,99,100,10k,contemp,5,t0,0,Infinite
1,1.00E+05,130,99,100,10k,2samp,1,t0,0,3212.8
1,1.00E+05,130,99,100,10k,2samp,2,t0,0,1888.3
1,1.00E+05,130,99,100,10k,2samp,3,t0,0,Infinite
1,1.00E+05,130,99,100,10k,2samp,4,t0,0,Infinite
1,1.00E+05,130,99,100,10k,2samp,5,t0,0,3001.5
1,1.00E+05,130,99,100,10k,2samp,1,t120,0,3881.7
1,1.00E+05,130,99,100,10k,2samp,2,t120,0,9274.5
1,1.00E+05,130,99,100,10k,2samp,3,t120,0,3256.1
1,1.00E+05,130,99,100,10k,2samp,4,t120,0,4360.6
1,1.00E+05,130,99,100,10k,2samp,5,t120,0,3997
1,1.00E+05,130,99,100,10k,serial,1,t0,0,Infinite
1,1.00E+05,130,99,100,10k,serial,2,t0,0,Infinite
1,1.00E+05,130,99,100,10k,serial,3,t0,0,Infinite
1,1.00E+05,130,99,100,10k,serial,4,t0,0,Infinite
1,1.00E+05,130,99,100,10k,serial,5,t0,0,Infinite
1,1.00E+05,130,99,100,10k,serial,1,t30,0,Infinite
1,1.00E+05,130,99,100,10k,serial,2,t30,0,Infinite
1,1.00E+05,130,99,100,10k,serial,3,t30,0,Infinite
1,1.00E+05,130,99,100,10k,serial,4,t30,0,Infinite
1,1.00E+05,130,99,100,10k,serial,5,t30,0,Infinite
1,1.00E+05,130,99,100,10k,serial,1,t60,0,Infinite
1,1.00E+05,130,99,100,10k,serial,2,t60,0,Infinite
1,1.00E+05,130,99,100,10k,serial,3,t60,0,Infinite
1,1.00E+05,130,99,100,10k,serial,4,t60,0,Infinite
1,1.00E+05,130,99,100,10k,serial,5,t60,0,Infinite
1,1.00E+05,130,99,100,10k,serial,1,t90,0,Infinite
1,1.00E+05,130,99,100,10k,serial,2,t90,0,Infinite
1,1.00E+05,130,99,100,10k,serial,3,t90,0,Infinite
1,1.00E+05,130,99,100,10k,serial,4,t90,0,Infinite
1,1.00E+05,130,99,100,10k,serial,5,t90,0,3346.1
1,1.00E+05,130,99,100,10k,serial,1,t120,0,Infinite
1,1.00E+05,130,99,100,10k,serial,2,t120,0,Infinite
1,1.00E+05,130,99,100,10k,serial,3,t120,0,Infinite
1,1.00E+05,130,99,100,10k,serial,4,t120,0,Infinite
1,1.00E+05,130,99,100,10k,serial,5,t120,0,Infinite
1,1.00E+05,130,99,100,50k,contemp,1,t0,0,Infinite
1,1.00E+05,130,99,100,50k,contemp,2,t0,0,Infinite
1,1.00E+05,130,99,100,50k,contemp,3,t0,0,Infinite
