gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td190,l95,n500,n100,rad50k,bot,2change,t0,1,9962.003699,1416.967357,1499.921335,21.28780594,8972.144199,-40659.22553,81328.45107,4371.804908,10130.4162,4371.804908,119.9997554,NA,-41368.18257,82742.36513,4557.458939,4557.458939,4557.458939,NA,NA,-41447.97582,82897.95163,-1413.91406,-1569.50056,9209.645228,9209.645228,16.97078096,NA,12531.45263,-40685.39319,81376.78639,-48.33532,1365.57874,1521.16524
g1,n10e4,td190,l95,n500,n100,rad50k,bot,2change,t0,2,9881.006094,1671.419008,937.8886248,17.79354079,10500.50022,-41231.48277,82472.96554,4417.563991,11498.40726,4417.563991,119.9969972,NA,-41936.39789,83878.79578,4617.589289,4617.589289,4617.589289,NA,NA,-42035.17216,84072.34432,-1405.83024,-1599.37878,9396.897552,9396.897552,10,NA,12686.34802,-41247.06923,82500.13847,-27.17293,1378.65731,1572.20585
g1,n10e4,td190,l95,n500,n100,rad50k,bot,2change,t0,3,10258.49501,5159.12982,1694.60546,87.0204437,8372.736157,-41237.69964,82485.39928,4326.152962,12582.63792,4326.152962,119.4158501,NA,-41990.41026,83986.82052,4555.68563,4555.68563,4555.68563,NA,NA,-42112.95587,84227.91175,-1501.42124,-1742.51247,9539.769669,9539.769669,205.9233076,NA,11977.17913,-41250.40929,82506.81858,-21.4193,1480.00194,1721.09317
g1,n10e4,td190,l95,n500,n100,rad50k,bot,2change,t0,4,10476.06033,4286.634129,1987.339322,87.05394659,7578.928873,-41151.87517,82313.75034,4340.307551,11367.0684,4340.307551,119.999779,NA,-41913.75739,83833.51477,4552.276509,4552.276509,4552.276509,NA,NA,-42016.934,84035.868,-1519.76443,-1722.11766,9495.55557,9495.55557,666.4672047,NA,11013.67345,-41174.53934,82355.07869,-41.32835,1478.43608,1680.78931
g1,n10e4,td190,l95,n500,n100,rad50k,bot,2change,t0,5,9930.356766,5868.777242,292.4377994,119.8270455,11750.44409,-41275.93329,82561.86658,4397.237695,12104.97864,4397.237695,119.9049206,NA,-42007.08853,84020.17705,4590.197004,4590.197004,4590.197004,NA,NA,-42114.19566,84230.39132,-1458.31047,-1668.52474,9496.921946,9496.921946,10,NA,12522.99834,-41289.41786,82584.83573,-22.96915,1435.34132,1645.55559
g1,n10e4,td100,l99,n500,n100,rad50k,bot,2change,t0,1,9920.922221,3192.217477,10,119.9793255,12243.28997,-40036.34355,80082.6871,4488.294866,7022.446843,4488.294866,85.98743526,NA,-40742.19758,81490.39516,4555.348399,4555.348399,4555.348399,NA,NA,-40760.40805,81522.81611,-1407.70806,-1440.12901,8899.945919,8899.945919,10,NA,12746.08,-40113.19014,80232.38028,-149.69318,1258.01488,1290.43583
g1,n10e4,td100,l99,n500,n100,rad50k,bot,2change,t0,2,9530.481024,3944.095342,1328.56975,119.996694,9499.61381,-39539.28355,79088.5671,4426.655402,8464.44052,4426.655402,119.9936723,NA,-40140.54085,80287.08171,4537.184753,4537.184753,4537.184753,NA,NA,-40185.58014,80373.16029,-1198.51461,-1284.59319,8659.622407,8659.622407,23.72496089,NA,12806.10861,-39577.03935,79160.0787,-71.5116,1127.00301,1213.08159
g1,n10e4,td100,l99,n500,n100,rad50k,bot,2change,t0,3,10328.96292,2106.334926,669.986243,87.69679452,10437.20695,-39777.92043,79565.84087,4399.019785,6164.164967,4399.019785,119.9990988,NA,-40569.01053,81144.02105,4473.28527,4473.28527,4473.28527,NA,NA,-40583.32146,81168.64292,-1578.18018,-1602.80205,8949.873629,8949.873629,10,NA,12381.08759,-39891.84769,79789.69539,-223.85452,1354.32566,1378.94753
g1,n10e4,td100,l99,n500,n100,rad50k,bot,2change,t0,4,9906.979231,924.2475218,902.6702798,29.14526248,9901.31896,-39266.60439,78543.20879,4333.209823,6653.109373,4333.209823,119.8814067,NA,-40003.96545,80013.93089,4430.011085,4430.011085,4430.011085,NA,NA,-40026.74729,80055.49459,-1470.7221,-1512.2858,8797.157181,8797.157181,10,NA,12302.04012,-39352.98632,78711.97263,-168.76384,1301.95826,1343.52196
g1,n10e4,td100,l99,n500,n100,rad50k,bot,2change,t0,5,9833.2596,1279.702576,10,36.79212044,12569.64185,-40376.07319,80762.14638,4539.748432,6788.427112,4539.748432,119.2147914,NA,-41056.1818,82118.36361,4629.008413,4629.008413,4629.008413,NA,NA,-41075.83061,82153.66123,-1356.21723,-1391.51485,8889.491813,8889.491813,20.21592317,NA,13030.82147,-40457.88773,80921.77547,-159.62909,1196.58814,1231.88576
g1,n10e4,constant,constant,n500,n200,rad50k,bot,2change,t0,1,10467.00615,9827.444399,1766.529711,80.22610388,7951.328556,-55431.0473,110872.0946,4107.048686,11020.5743,4107.048686,119.9712555,NA,-56339.67835,112685.3567,4515.291618,4515.291618,4515.291618,NA,NA,-56607.31314,113216.6263,-1813.2621,-2344.5317,10388.53399,10388.53399,1717.641871,NA,8085.329583,-55431.28251,110868.565,3.5296,1816.7917,2348.0613
g1,n10e4,constant,constant,n500,n200,rad50k,bot,2change,t0,2,10075.65281,9326.092412,1516.856807,119.6948656,8814.833574,-54769.62591,109549.2518,4208.6819,10501.33336,4208.6819,119.9751033,NA,-55593.62539,111193.2508,4548.560453,4548.560453,4548.560453,NA,NA,-55814.73124,111631.4625,-1643.999,-2082.2107,9950.379615,9950.379615,1330.298543,NA,9298.566911,-54770.16708,109546.3342,2.9176,1646.9166,2085.1283
g1,n10e4,constant,constant,n500,n200,rad50k,bot,2change,t0,3,9670.375596,11225.85943,10.16221007,112.2604778,12438.52846,-54902.35895,109814.7179,4262.059428,11698.52731,4262.059428,119.9996346,NA,-55669.14617,111344.2923,4594.840048,4594.840048,4594.840048,NA,NA,-55925.46069,111852.9214,-1529.5744,-2038.2035,9887.077013,9887.077013,866.1379329,NA,10541.19435,-54904.21113,109814.4223,0.2956,1529.87,2038.4991
g1,n10e4,constant,constant,n500,n200,rad50k,bot,2change,t0,4,9932.78412,11102.58491,10.02984713,114.9436557,12180.40295,-55455.89201,110921.784,4189.669158,12502.07267,4189.669158,93.62679572,NA,-56337.66114,112681.3223,4561.102514,4561.102514,4561.102514,NA,NA,-56582.41507,113166.8301,-1759.5383,-2245.0461,10229.08116,10229.08116,1318.840119,NA,9253.489874,-55454.93678,110915.8736,5.9104,1765.4487,2250.9565
g1,n10e4,constant,constant,n500,n200,rad50k,bot,2change,t0,5,9838.303953,10093.9386,1193.495494,66.58958987,9399.487888,-54037.23194,108084.4639,4130.481312,10798.74146,4130.481312,119.9161145,NA,-54848.31028,109702.6206,4476.711546,4476.711546,4476.711546,NA,NA,-55090.07572,110182.1514,-1618.1567,-2097.6875,9862.624462,9862.624462,1234.804443,NA,9294.580919,-54037.26149,108080.523,3.9409,1622.0976,2101.6284
g1,n10e4,td190,l95,n500,n200,rad50k,bot,2change,t0,1,9888.977125,2226.988491,1332.563088,26.87764808,9354.340972,-53095.28525,106200.5705,4372.983095,6774.594457,4372.983095,119.9970067,NA,-53892.26196,107790.5239,4548.971492,4548.971492,4548.971492,NA,NA,-53945.03101,107892.062,-1589.9534,-1691.4915,9008.965527,9008.965527,162.5340907,NA,12118.29871,-53151.63859,106309.2772,-108.7067,1481.2467,1582.7848
g1,n10e4,td190,l95,n500,n200,rad50k,bot,2change,t0,2,9901.658422,798.9029868,906.5842492,10.58475705,10542.51666,-53511.85432,107033.7086,4460.550275,6414.84878,4460.550275,119.9001324,NA,-54318.1535,108642.307,4610.001032,4610.001032,4610.001032,NA,NA,-54354.6931,108711.3862,-1608.5984,-1677.6776,9114.832372,9114.832372,10.52298012,NA,12814.11389,-53587.99348,107181.987,-148.2784,1460.32,1529.3992
g1,n10e4,td190,l95,n500,n200,rad50k,bot,2change,t0,3,10418.23716,4558.430925,1803.703007,86.49609008,8031.993321,-53847.2445,107704.489,4344.511576,7059.644341,4344.511576,119.980652,NA,-54708.43931,109422.8786,4546.502921,4546.502921,4546.502921,NA,NA,-54774.21774,109550.4355,-1718.3896,-1845.9465,9324.640796,9324.640796,10,NA,12445.04377,-53900.23223,107806.4645,-101.9755,1616.4141,1743.971
g1,n10e4,td190,l95,n500,n200,rad50k,bot,2change,t0,4,10466.76124,4179.003144,1917.765213,86.34924703,7759.665265,-53676.72568,107363.4514,4377.315597,6729.363787,4377.315597,113.8752907,NA,-54535.74588,109077.4918,4551.106083,4551.106083,4551.106083,NA,NA,-54585.15398,109172.308,-1714.0404,-1808.8566,9235.949806,9235.949806,17.11944361,NA,12501.06208,-53742.7385,107491.477,-128.0256,1586.0148,1680.831
g1,n10e4,td190,l95,n500,n200,rad50k,bot,2change,t0,5,10091.51903,4710.607952,764.8701782,100.7518116,10728.82298,-53772.408,107554.816,4442.254158,6732.87188,4442.254158,119.9703855,NA,-54593.33746,109192.6749,4598.595559,4598.595559,4598.595559,NA,NA,-54640.41499,109282.83,-1637.8589,-1728.014,9242.237563,9242.237563,25.85041497,NA,12660.04824,-53832.53908,107671.0782,-116.2622,1521.5967,1611.7518
g1,n10e4,td100,l99,n500,n200,rad50k,bot,2change,t0,1,9910.075359,2602.704562,27.82970176,91.75094339,12214.65626,-51459.90167,102929.8033,4568.188807,1928.461633,4568.188807,10.01859453,NA,-52229.70616,104465.4123,4553.346045,4553.346045,4553.346045,NA,NA,-52240.28734,104482.5747,-1535.609,-1552.7714,8508.744255,8508.744255,10,NA,13016.33954,-51655.00676,103316.0135,-386.2102,1149.3988,1166.5612
g1,n10e4,td100,l99,n500,n200,rad50k,bot,2change,t0,2,9665.281897,2567.218468,1521.013074,76.00377651,9036.269184,-50908.22355,101826.4471,4549.986381,2440.913824,4549.986381,10.00517333,NA,-51599.61461,103205.2292,4542.447404,4542.447404,4542.447404,NA,NA,-51604.46872,103210.9374,-1378.7821,-1384.4903,8296.714479,8296.714479,16.38378563,NA,13126.56009,-51055.00428,102116.0086,-289.5615,1089.2206,1094.9288
g1,n10e4,td100,l99,n500,n200,rad50k,bot,2change,t0,3,10319.5012,2676.726552,652.6150606,116.2008104,10462.1148,-51193.22451,102396.449,4480.912623,1638.881144,4480.912623,10.01211873,NA,-52043.21937,104092.4387,4468.656262,4468.656262,4468.656262,NA,NA,-52059.04168,104120.0834,-1695.9897,-1723.6344,8565.712017,8565.712017,10,NA,12615.03201,-51427.60723,102861.2145,-464.7655,1231.2242,1258.8689
g1,n10e4,td100,l99,n500,n200,rad50k,bot,2change,t0,4,9930.915716,2337.922339,718.9054001,80.36516318,10340.68507,-50652.42498,101314.85,4445.97052,1894.211191,4445.97052,10.13966846,NA,-51456.55172,102919.1034,4435.30692,4435.30692,4435.30692,NA,NA,-51467.0585,102936.117,-1604.2534,-1621.267,8442.986572,8442.986572,10,NA,12562.6606,-50849.6192,101705.2384,-390.3884,1213.865,1230.8786
g1,n10e4,td100,l99,n500,n200,rad50k,bot,2change,t0,5,9943.81757,2373.2492,10,78.15538778,12501.57478,-52013.38512,104036.7702,4634.83054,1863.1061,4634.83054,10.00369551,NA,-52771.84011,105549.6802,4623.846614,4623.846614,4623.846614,NA,NA,-52783.81296,105569.6259,-1512.91,-1532.8557,8561.69386,8561.69386,10,NA,13279.64746,-52210.05115,104426.1023,-389.3321,1123.5779,1143.5236
g1,n10e4,constant,constant,n500,n50,rad50k,bot,2change,t0,1,10396.25594,8630.178473,1664.843195,65.83263646,8178.00162,-30103.17071,60216.34142,4283.227384,415543.4588,4283.227384,119.987672,NA,-30800.6866,61607.3732,4502.814724,4502.814724,4502.814724,NA,NA,-31023.60361,62049.20722,-1391.03178,-1832.8658,10306.11654,10306.11654,1590.489274,NA,8389.18214,-30103.29566,60212.59131,3.75011,1394.78189,1836.61591
g1,n10e4,constant,constant,n500,n50,rad50k,bot,2change,t0,2,10063.61671,9451.63094,1498.750084,77.18611595,8861.843512,-30099.59153,60209.18305,4348.838462,348968.6982,4348.838462,119.9344966,NA,-30739.03611,61484.07222,4548.684835,4548.684835,4548.684835,NA,NA,-30945.65716,61893.31431,-1274.88917,-1684.13126,10027.14526,10027.14526,1453.904823,NA,8980.053212,-30099.60891,60205.21781,3.96524,1278.85441,1688.0965
g1,n10e4,constant,constant,n500,n50,rad50k,bot,2change,t0,3,9733.904085,11159.42905,247.9439609,65.90836256,11848.15501,-30142.39279,60294.78558,4377.37417,250544.8961,4377.37417,119.9707884,NA,-30762.87194,61531.74389,4574.481701,4574.481701,4574.481701,NA,NA,-30957.55457,61917.10915,-1236.95831,-1622.32357,9791.707269,9791.707269,444.1811855,NA,11415.99032,-30142.47969,60290.95938,3.8262,1240.78451,1626.14977
g1,n10e4,constant,constant,n500,n50,rad50k,bot,2change,t0,4,9897.122798,11795.64014,11.24990697,100.3334007,12197.39547,-30317.02331,60644.04662,4349.052612,377589.8834,4349.052612,119.4037712,NA,-30989.70384,61985.40769,4560.830512,4560.830512,4560.830512,NA,NA,-31202.2468,62406.4936,-1341.36107,-1762.44698,10128.8582,10128.8582,1061.75977,NA,9884.367174,-30316.51256,60639.02512,5.0215,1346.38257,1767.46848
g1,n10e4,constant,constant,n500,n50,rad50k,bot,2change,t0,5,9458.635914,14120.93329,48.18081284,119.6985524,12071.65937,-29592.99694,59195.99387,4278.242044,490077.4018,4278.242044,119.9887158,NA,-30195.78481,60397.56962,4486.308357,4486.308357,4486.308357,NA,NA,-30415.15806,60832.31613,-1201.57575,-1636.32226,9775.991566,9775.991566,1148.210328,NA,9554.184359,-29594.01987,59194.03974,1.95413,1203.52988,1638.27639
g1,n10e4,td190,l95,n500,n50,rad50k,bot,2change,t0,1,9715.640935,1168.456493,950.2654796,12.84948033,10320.43795,-29660.61349,59331.22697,4367.570803,47358.31368,4367.570803,119.9340336,NA,-30248.94312,60503.88625,4553.622821,4553.622821,4553.622821,NA,NA,-30376.00509,60754.01018,-1172.65928,-1422.78321,9334.695389,9334.695389,10,NA,12468.31692,-29665.05616,59336.11232,-4.88535,1167.77393,1417.89786
g1,n10e4,td190,l95,n500,n50,rad50k,bot,2change,t0,2,10082.78525,564.2857672,1411.426748,10.80397661,9354.701055,-30055.59419,60121.18837,4433.639728,34990.01257,4433.639728,119.92139,NA,-30667.93846,61341.87692,4615.993492,4615.993492,4615.993492,NA,NA,-30777.51087,61557.02173,-1220.68855,-1435.83336,9440.08774,9440.08774,237.4257054,NA,12153.1955,-30065.5166,60137.0332,-15.84483,1204.84372,1419.98853
g1,n10e4,td190,l95,n500,n50,rad50k,bot,2change,t0,3,9832.462448,5983.204082,142.6089674,93.27393015,12018.6465,-30043.77356,60097.54713,4370.468265,62896.70948,4370.468265,118.9774046,NA,-30683.57016,61373.14033,4566.126364,4566.126364,4566.126364,NA,NA,-30826.96653,61655.93307,-1275.5932,-1558.38594,9671.31552,9671.31552,703.5187718,NA,10899.67448,-30046.44765,60098.8953,-1.34817,1274.24503,1557.03777
g1,n10e4,td190,l95,n500,n50,rad50k,bot,2change,t0,4,10562.98513,450.7483044,2051.036759,13.43202091,7336.181885,-29772.8997,59555.79939,4357.318124,29170.83147,4357.318124,119.9583151,NA,-30424.14375,60854.2875,4542.277136,4542.277136,4542.277136,NA,NA,-30527.06006,61056.12013,-1298.48811,-1500.32074,9432.153803,9432.153803,393.9735835,NA,11587.26101,-29791.16867,59588.33733,-32.53794,1265.95017,1467.7828
g1,n10e4,td190,l95,n500,n50,rad50k,bot,2change,t0,5,9925.787025,5287.357527,278.6187355,91.67111458,11733.95178,-30057.546,60125.09199,4407.667644,65788.91888,4407.667644,119.9963617,NA,-30692.27069,61390.54138,4576.986649,4576.986649,4576.986649,NA,NA,-30830.12362,61662.24725,-1265.44939,-1537.15526,9612.953345,9612.953345,10,NA,12403.66102,-30061.69184,60129.38367,-4.29168,1261.15771,1532.86358
g1,n10e4,td100,l99,n500,n50,rad50k,bot,2change,t0,1,9858.462873,3473.987309,10,119.9927125,12259.41406,-29502.07685,59014.1537,4423.902559,23564.66828,4423.902559,119.9520029,NA,-30100.6886,60207.37721,4551.976139,4551.976139,4551.976139,NA,NA,-30177.41518,60356.83036,-1193.22351,-1342.67666,9185.672838,9185.672838,10,NA,12551.6293,-29524.53804,59055.07609,-40.92239,1152.30112,1301.75427
g1,n10e4,td100,l99,n500,n50,rad50k,bot,2change,t0,2,9500.946322,3331.207476,1207.741179,90.63217618,9869.794207,-29152.98318,58315.96637,4520.777326,4873992.049,4520.777326,70.3664411,NA,-29678.85749,59363.71499,4551.808969,4551.808969,4551.808969,NA,NA,-29746.43973,59494.87946,-1047.74862,-1178.91309,8853.085191,8853.085191,10,NA,12780.12208,-29165.86675,58337.73349,-21.76712,1025.9815,1157.14597
g1,n10e4,td100,l99,n500,n50,rad50k,bot,2change,t0,3,10250.04733,2688.105727,651.3367542,119.9999605,10512.44674,-29208.97844,58427.95689,4349.057424,17391.32751,4349.057424,119.9753978,NA,-29868.63904,59743.27809,4472.649316,4472.649316,4472.649316,NA,NA,-29930.45423,59862.90846,-1315.3212,-1434.95157,9196.33809,9196.33809,10,NA,12234.31456,-29246.85544,58499.71087,-71.75398,1243.56722,1363.19759
g1,n10e4,td100,l99,n500,n50,rad50k,bot,2change,t0,4,10054.05048,2432.532335,875.2764115,90.4616879,9899.870919,-28896.48838,57802.97675,4286.319237,19267.52896,4286.319237,119.9918339,NA,-29538.35834,59082.71668,4422.805374,4422.805374,4422.805374,NA,NA,-29609.33548,59220.67096,-1279.73993,-1417.69421,9102.385314,9102.385314,26.37236534,NA,12051.95541,-28925.65565,57857.31129,-54.33454,1225.40539,1363.35967
g1,n10e4,td100,l99,n500,n50,rad50k,bot,2change,t0,5,9907.994494,1203.030856,10,38.59901142,12578.49527,-29833.30884,59676.61768,4617.076311,4997316.398,4617.076311,56.34772547,NA,-30433.84283,60873.68565,4639.342117,4639.342117,4639.342117,NA,NA,-30477.8238,60957.6476,-1197.06797,-1281.02992,9168.175317,9168.175317,14.04143808,NA,12895.84986,-29863.98814,59733.97627,-57.35859,1139.70938,1223.67133
g1,n10e4,constant,constant,n500,n100,wgs,bot,2change,t0,1,10042.69328,10518.51529,1080.888767,66.54372413,9822.431205,-4199519.161,8399048.322,4241.86937,19724.5674,4241.86937,119.9376101,NA,-4276973.253,8553952.506,4547.501455,4547.501455,4547.501455,NA,NA,-4299787.325,8599576.651,-154904.184,-200528.329,10077.99514,10077.99514,1148.209306,NA,9660.28122,-4199522.195,8399050.39,-2.068,154902.116,200526.261
g1,n10e4,constant,constant,n500,n100,wgs,bot,2change,t0,2,10011.00796,10071.16362,1017.546649,66.8605871,9918.640516,-4184021.029,8368052.058,4227.193178,19094.46274,4227.193178,119.9900853,NA,-4261478.81,8522963.619,4530.862448,4530.862448,4530.862448,NA,NA,-4283719.928,8567441.857,-154911.561,-199389.799,10016.31827,10016.31827,1035.750606,NA,9875.141492,-4184021.051,8368048.101,3.957,154915.518,199393.756
g1,n10e4,constant,constant,n500,n100,wgs,bot,2change,t0,3,9972.702056,10026.14598,837.592327,66.88316796,10366.2221,-4187020.388,8374050.776,4241.483297,18923.01651,4241.483297,119.9641306,NA,-4264044.404,8528094.808,4540.26573,4540.26573,4540.26573,NA,NA,-4285868.901,8571739.803,-154044.032,-197689.027,9971.173622,9971.173622,840.8340613,NA,10355.07074,-4187020.444,8374046.888,3.887999999,154047.92,197692.915
g1,n10e4,constant,constant,n500,n100,wgs,bot,2change,t0,4,10084.72699,9617.071572,1067.489217,66.80810012,9787.11388,-4194226.798,8388463.595,4230.594522,18837.52894,4230.594522,119.9640661,NA,-4272986.525,8545979.05,4534.277114,4534.277114,4534.277114,NA,NA,-4294967.681,8589937.361,-157515.455,-201473.766,10049.83183,10049.83183,999.4023344,NA,9952.276301,-4194229.956,8388465.912,-2.317,157513.138,201471.449
g1,n10e4,constant,constant,n500,n100,wgs,bot,2change,t0,5,10057.91846,9468.222542,949.5314373,66.85166144,10042.32674,-4188661.808,8377333.616,4227.81296,18552.77667,4227.81296,119.9663597,NA,-4267490.632,8534987.265,4528.655918,4528.655918,4528.655918,NA,NA,-4289132.268,8578266.535,-157653.649,-200932.919,10012.51341,10012.51341,860.43779,NA,10251.58732,-4188667.1,8377340.199,-6.583,157647.066,200926.336
g1,n10e4,td190,l95,n500,n100,wgs,bot,2change,t0,1,9998.516736,2518.985323,1134.88824,32.00980347,9664.712901,-4106620.254,8213250.508,4317.642636,11248.14269,4317.642636,119.998505,NA,-4181808.306,8363622.611,4522.733693,4522.733693,4522.733693,NA,NA,-4191999.79,8384001.58,-150372.103,-170751.072,9441.722427,9441.722427,305.6013274,NA,11775.06863,-4108461.909,8216929.817,-3679.309,146692.794,167071.763
g1,n10e4,td190,l95,n500,n100,wgs,bot,2change,t0,2,10017.09118,2502.652038,987.5572922,31.36072411,10020.7037,-4120170.428,8240350.856,4325.812175,11273.56074,4325.812175,119.986421,NA,-4196261.845,8392529.69,4533.276651,4533.276651,4533.276651,NA,NA,-4206497.508,8412997.016,-152178.834,-172646.16,9449.795912,9449.795912,10,NA,12329.08804,-4121998.822,8244003.644,-3652.788,148526.046,168993.372
g1,n10e4,td190,l95,n500,n100,wgs,bot,2change,t0,3,9974.492214,3509.442923,920.4243118,47.93485747,10187.53211,-4115867.55,8231745.101,4318.079205,11231.52994,4318.079205,119.4487181,NA,-4191057.244,8382120.488,4533.599798,4533.599798,4533.599798,NA,NA,-4201402.75,8402807.5,-150375.387,-171062.399,9430.613505,9430.613505,10,NA,12340.57222,-4117541.591,8235089.181,-3344.08,147031.307,167718.319
g1,n10e4,td190,l95,n500,n100,wgs,bot,2change,t0,4,10055.90127,3173.86495,1026.090403,43.2981072,9934.272819,-4125278.433,8250566.866,4326.920818,11285.06969,4326.920818,119.9939625,NA,-4201886.519,8403779.037,4534.181953,4534.181953,4534.181953,NA,NA,-4212142.066,8424286.132,-153212.171,-173719.266,9456.526707,9456.526707,10,NA,12328.79579,-4127173.793,8254353.585,-3786.719,149425.452,169932.547
g1,n10e4,td190,l95,n500,n100,wgs,bot,2change,t0,5,9998.065478,2323.003558,968.0239194,28.12091156,10080.47079,-4120522.392,8241054.784,4330.971966,11336.63114,4330.971966,119.8116858,NA,-4196303.618,8392613.235,4535.792502,4535.792502,4535.792502,NA,NA,-4206574.423,8413150.846,-151558.451,-172096.062,9443.67923,9443.67923,93.06278918,NA,12165.86184,-4122318.798,8244643.596,-3588.812,147969.639,168507.25
g1,n10e4,td100,l99,n500,n100,wgs,bot,2change,t0,1,10009.52881,2823.23462,958.0944788,106.5617189,10125.73334,-4004198.921,8008407.842,4450.580813,6839.143481,4450.580813,119.99458,NA,-4074549.1,8149104.2,4525.819097,4525.819097,4525.819097,NA,NA,-4076754.739,8153511.479,-140696.358,-145103.637,8805.316976,8805.316976,10,NA,12686.78527,-4012322.518,8024651.036,-16243.194,124453.164,128860.443
g1,n10e4,td100,l99,n500,n100,wgs,bot,2change,t0,2,9712.775678,2570.638622,40.75284498,79.23145963,12123.39445,-3996886.431,7993782.862,4420.809978,7183.477358,4420.809978,119.8252718,NA,-4066095.415,8132196.831,4514.138661,4514.138661,4514.138661,NA,NA,-4068843.324,8137688.649,-138413.969,-143905.787,8800.767301,8800.767301,10,NA,12640.03608,-4003870.525,8007747.05,-13964.188,124449.781,129941.599
g1,n10e4,td100,l99,n500,n100,wgs,bot,2change,t0,3,9807.585826,2422.631835,40.55176478,79.33337917,12151.02352,-4007497.043,8015004.085,4441.857398,6867.069938,4441.857398,119.9929915,NA,-4077779.587,8155565.173,4529.760293,4529.760293,4529.760293,NA,NA,-4080044.768,8160091.536,-140561.088,-145087.451,8821.077505,8821.077505,10,NA,12692.43813,-4015479.378,8030964.757,-15960.672,124600.416,129126.779
g1,n10e4,td100,l99,n500,n100,wgs,bot,2change,t0,4,9751.309631,2395.383986,41.56865471,79.28617549,12118.67187,-3991067.154,7982144.309,4416.306084,6758.424086,4416.306084,119.8274848,NA,-4060739.836,8121485.672,4514.392608,4514.392608,4514.392608,NA,NA,-4062893.111,8125788.223,-139341.363,-143643.914,8762.308518,8762.308518,10,NA,12668.72061,-3999143.763,7998293.526,-16149.217,123192.146,127494.697
g1,n10e4,td100,l99,n500,n100,wgs,bot,2change,t0,5,9802.52583,2420.709314,41.29442067,79.29220604,12128.81542,-4005008.362,8010026.725,4431.775727,6848.537459,4431.775727,119.8281058,NA,-4075607.963,8151221.926,4522.896243,4522.896243,4522.896243,NA,NA,-4077875.77,8155753.54,-141195.201,-145726.815,8818.778455,8818.778455,13.70243698,NA,12666.74611,-4013015.965,8026037.929,-16011.204,125183.997,129715.611
g1,n10e4,constant,constant,n500,n20,wgs,bot,2change,t0,1,9987.288563,12332.1891,973.3451526,65.95008968,10073.93197,-1793422.592,3586855.185,4116.716055,5000000,4116.716055,119.9974452,NA,-1844662.584,3689331.168,4545.217643,4545.217643,4545.217643,NA,NA,-1860008.596,3720019.192,-102475.983,-133164.007,10052.48614,10052.48614,1082.424814,NA,9807.942403,-1793424.23,3586854.46,0.725,102476.708,133164.732
g1,n10e4,constant,constant,n500,n20,wgs,bot,2change,t0,2,9972.665635,9985.900936,947.4451637,65.96170155,10097.01888,-1787923.897,3575857.795,4113.232286,5000000,4113.232286,119.9973311,NA,-1838800.623,3677607.246,4532.69947,4532.69947,4532.69947,NA,NA,-1853868.82,3707739.64,-101749.451,-131881.845,9978.94802,9978.94802,960.3848127,NA,10066.85822,-1787923.933,3575853.866,3.929,101753.38,131885.774
g1,n10e4,constant,constant,n500,n20,wgs,bot,2change,t0,3,9951.219134,11392.24649,716.1038654,65.91489538,10643.74218,-1792248.329,3584506.657,4118.813941,5000000,4118.813941,119.9973895,NA,-1843695.337,3687396.674,4541.071364,4541.071364,4541.071364,NA,NA,-1858847.951,3717697.901,-102890.017,-133191.244,9986.573804,9986.573804,790.000231,NA,10465.27534,-1792249.114,3584504.227,2.43,102892.447,133193.674
g1,n10e4,constant,constant,n500,n20,wgs,bot,2change,t0,4,10065.80717,8966.862605,985.7903294,67.36456683,9976.44481,-1790202.702,3580415.404,4110.368833,5000000,4110.368833,119.8452988,NA,-1842125.326,3684256.651,4533.199449,4533.199449,4533.199449,NA,NA,-1857301.259,3714604.518,-103841.247,-134189.114,10039.33933,10039.33933,976.0331891,NA,10006.3943,-1790203.456,3580412.913,2.491,103843.738,134191.605
g1,n10e4,constant,constant,n500,n20,wgs,bot,2change,t0,5,10067.46469,7095.959232,1029.541622,66.20239678,9849.508288,-1785268.127,3570546.255,4111.915132,5000000,4111.915132,119.8866926,NA,-1836564.038,3673134.077,4523.176442,4523.176442,4523.176442,NA,NA,-1851377.823,3702757.646,-102587.822,-132211.391,9973.777638,9973.777638,999.6745298,NA,9932.588542,-1785277.197,3570560.393,-14.138,102573.684,132197.253
g1,n10e4,td190,l95,n500,n20,wgs,bot,2change,t0,1,9985.591588,3651.510695,1149.750293,39.20973768,9624.667301,-1779091.351,3558192.703,4141.59435,5000000,4141.59435,119.9954819,NA,-1827478.292,3654962.584,4522.047073,4522.047073,4522.047073,NA,NA,-1841285.001,3682572.001,-96769.881,-124379.298,9702.327884,9702.327884,559.3037467,NA,11024.68655,-1779121.765,3558249.531,-56.828,96713.053,124322.47
