g1_n10e4_constant_n500_n100_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0,5,7766.278036666888,4940142.528056055,95721.18690945426,102.95710469007811,7012.568748117783,-17757749.226603854,35515508.45320771
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0t120,5,9931.353827087958,1547.5409862854667,99114.38239487552,75.02104596450863,9785.625929638443,-27572313.61566336,55144637.23132672
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,all,5,9774.428913668935,6669.923635252245,98229.44665323281,34.86529520039792,9382.820351963695,-47396887.62238391,94793785.24476781
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0,5,8978.222522407777,8978.222522407777,98228.625371683,NA,8645.55373833706,-17757672.791101124,35515351.58220225
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0t120,5,6995.985450328064,6995.985450328064,90816.71852671517,NA,5446.292417324901,-27576518.52403838,55153043.04807676
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,all,5,8986.821074187255,8986.821074187255,95764.707642668,NA,8096.92012630682,-47397954.31049414,94795914.62098828
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,t0,4,64393.13428322178,64393.13428322178,64393.13428322178,NA,NA,-18657607.46589425,37315216.9317885
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,t0,4,82611.66915131398,26.81388471647322,82611.66915131398,107.69286602940555,NA,-17827575.51166792,35655157.02333584
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,t0t120,4,64778.980106156014,64778.980106156014,64778.980106156014,NA,NA,-28464863.756440047,56929729.512880094
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,t0t120,4,65554.51483287151,185.60109473749276,65554.51483287151,42.63641840501257,NA,-28400768.37315667,56801542.74631334
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,all,4,64899.232611405656,64899.232611405656,64899.232611405656,NA,NA,-48438310.152084865,96876622.30416973
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,all,4,65257.66753498499,6072.455427024072,65257.66753498499,46.35884119526823,NA,-48399173.84199967,96798353.68399934
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0,4,9542.924731762401,3532.9704432703547,100696.61091937307,100.55980517869293,9610.518263703714,-17806389.469670378,35612788.939340755
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0t120,4,9998.834629889383,2264.0066630298606,100975.27263962245,75.67915125350913,10169.814450069047,-27626955.841590445,55253921.68318089
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,all,4,9998.214252129483,4409.458034128186,101622.54977133252,73.19666843943727,10281.32012695999,-47605558.545283034,95211127.09056607
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0,4,9285.996353373326,9285.996353373326,100627.83599326713,NA,9339.245544779787,-17806532.111420076,35613070.22284015
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0t120,4,8176.291209394445,8176.291209394445,95022.40396318362,NA,7148.269257892891,-27628951.43437913,55257908.86875826
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,all,4,9186.29699344354,9186.29699344354,98437.90895905293,NA,8780.907147299187,-47606854.283624925,95213714.56724985
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,t0,3,64290.32124562969,64290.32124562969,64290.32124562969,NA,NA,-18641000.276164297,37282002.552328594
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,t0,3,82241.01715572356,27.20852144407239,82241.01715572356,107.76696070786087,NA,-17816991.796922788,35633989.593845576
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,t0t120,3,64688.373004280635,64688.373004280635,64688.373004280635,NA,NA,-28374314.3641261,56748630.7282522
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,t0t120,3,65420.020278255935,47.31989494858549,65420.020278255935,12.580185398118905,NA,-28316552.801417682,56633111.602835365
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Constant,all,3,64793.90115748852,64793.90115748852,64793.90115748852,NA,NA,-48389593.03080766,96779188.06161532
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,Change,all,3,65135.3163796211,6145.131097486781,65135.3163796211,46.39312037944884,NA,-48351909.08575566,96703824.17151132
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0,3,9844.46775937852,2435.397462662599,99941.26545870835,89.36748590530226,9792.591447349643,-17796461.725174643,35592933.450349286
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,t0t120,3,9833.906816811894,72887.31927303397,100052.098087821,63.45104067259099,9825.31391525166,-27541653.500444487,55083317.00088897
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,2change,all,3,9565.895004089223,8281.928385117666,99372.1046149344,13.902920868792211,9354.801068324328,-47555537.09789497,95111084.19578993
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0,3,8614.096510340723,8614.096510340723,97345.17228190441,NA,8027.213618000312,-17796521.90041869,35593049.80083738
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,t0t120,3,8533.5930943142,8533.5930943142,95822.72439677303,NA,7663.920483057205,-27542900.36972919,55085806.73945838
g1_n10e4_td100_l99_n500_n20_wgs_exp_estimates_4mods.csv,ancient,all,3,8821.222575582737,8821.222575582737,96836.64052011949,NA,8097.816484009746,-47556406.13351555,95112818.2670311
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0,3,4546.051126457948,4546.051126457948,4546.051126457948,NA,NA,-6005.175107618579,12012.350215237158
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0,3,4413.4282411222675,14598.344559795098,4413.4282411222675,119.99797827700121,NA,-5994.700251728765,11995.40050345753
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0t120,3,4426.358069522038,4426.358069522038,4426.358069522038,NA,NA,-9227.950150730965,18457.90030146193
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0t120,3,4349.534697644134,6646.706990943735,4349.534697644134,53.97935865592488,NA,-9227.526963760656,18461.053927521312
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,all,3,4338.182464624191,4338.182464624191,4338.182464624191,NA,NA,-14668.933286799513,29339.866573599025
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,all,3,4193.4280473739045,8348.560702920666,4193.4280473739045,79.41090787036232,NA,-14666.004318325946,29338.00863665189
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0,3,10704.372722154776,180.4456298945976,2325.78729339829,10.537092737312836,6711.995442236119,-5872.803267811332,11755.606535622665
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0t120,3,11069.152859149455,218.3448398525714,2732.830306960239,19.42343733838144,5499.2547947863795,-9056.304699495828,18122.609398991655
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,all,3,10347.417411142133,9006.110390254413,2478.192498252362,10.452188797274069,6209.237164529539,-14514.508575873175,29039.01715174635
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0,3,8980.50282528855,8980.50282528855,198.0460778891693,NA,12272.9792839509,-5881.535589060099,11769.071178120197
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0t120,3,9510.091825876834,9510.091825876834,2277.940830314894,NA,6253.94815082885,-9071.697895551773,18149.395791103547
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,all,3,9698.677948902992,9698.677948902992,2214.6707105638725,NA,6807.9951737419515,-14518.823749420386,29043.64749884077
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0,1,4691.577435146707,4691.577435146707,4691.577435146707,NA,NA,-5957.786158130983,11917.572316261965
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0,1,4671.798402704612,4999253.350714979,4671.798402704612,47.268082578317454,NA,-5951.774818799093,11909.549637598186
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0t120,1,4252.930391450818,4252.930391450818,4252.930391450818,NA,NA,-9182.5221482408,18367.0442964816
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0t120,1,4268.694857501353,3924.96367075107,4268.694857501353,46.77274156558058,NA,-9182.506341112261,18371.012682224522
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,all,1,4337.652118962982,4337.652118962982,4337.652118962982,NA,NA,-15036.10998657041,30074.21997314082
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,all,1,4338.029033484171,4330.713936091459,4338.029033484171,79.79619545752611,NA,-15036.109961941012,30078.219923882025
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0,1,9159.016739427962,2704.360440322293,10.000000000000002,93.313779152079,13233.932481115891,-5863.896671127245,11737.79334225449
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0t120,1,9174.25304565501,12007.601454008069,1028.7317000069988,17.474764489163483,10372.210116683465,-9055.282076731975,18120.56415346395
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,all,1,9793.698463007804,1746.9460099978205,1846.7670563274391,119.99811839038787,8636.535745301575,-14902.333137968686,29814.666275937372
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0,1,8485.3429264939,8485.3429264939,10.000000000000002,NA,13645.33091607024,-5868.86921189222,11743.73842378444
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0t120,1,7988.9832031449805,7988.9832031449805,10.000000000000002,NA,11932.574713763606,-9071.960184659498,18149.920369318996
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,all,1,8855.649816609515,8855.649816609515,354.2836150439904,NA,11865.863146732485,-14913.552176508298,29833.104353016595
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0,2,4543.227588696675,4543.227588696675,4543.227588696675,NA,NA,-5959.263922225278,11920.527844450557
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0,2,4402.286106391185,26630.29966607192,4402.286106391185,119.99678294859775,NA,-5942.224879882639,11890.449759765277
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0t120,2,4453.96735761435,4453.96735761435,4453.96735761435,NA,NA,-9205.032502178405,18412.06500435681
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0t120,2,4317.012065553462,12498.001005081323,4317.012065553462,46.9873474952622,NA,-9203.723698948443,18413.447397896885
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,all,2,4345.923963297052,4345.923963297052,4345.923963297052,NA,NA,-14871.982502389063,29745.965004778125
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,all,2,4156.112656761429,11532.547413578492,4156.112656761429,79.28014292828672,NA,-14866.881035840319,29739.762071680638
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0,2,9458.774769004764,2461.8209272273148,958.9236332365623,52.58436402611333,10409.323772652187,-5837.227629949128,11684.455259898255
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0t120,2,10159.08875700937,12939.336720223775,598.6666066036861,17.61285945061686,11310.313641029648,-9048.428251109837,18106.856502219674
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,all,2,9642.341328112183,7278.995587931576,409.3592688758577,37.460503403609046,11366.149027289568,-14720.24246738492,29450.48493476984
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0,2,8904.85978498271,8904.85978498271,10.000000000000002,NA,12691.818724260003,-5839.518084107796,11685.036168215593
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0t120,2,8971.487171248018,8971.487171248018,573.4700619562511,NA,10609.741406190824,-9057.225569987106,18120.45113997421
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,all,2,9388.718072541136,9388.718072541136,10.000000000000002,NA,12137.15218229084,-14721.341943028217,29448.683886056435
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0,4,4596.691749982199,4596.691749982199,4596.691749982199,NA,NA,-5975.4849973697055,11952.969994739411
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0,4,4485.203317937296,14590.674682900602,4485.203317937296,119.87305606983305,NA,-5965.92370718431,11937.84741436862
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0t120,4,4636.046441182599,4636.046441182599,4636.046441182599,NA,NA,-9063.159193650985,18128.31838730197
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0t120,4,4498.624061906441,19608.443340845988,4498.624061906441,40.809345455242685,NA,-9061.698390635436,18129.396781270872
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,all,4,4454.922407099694,4454.922407099694,4454.922407099694,NA,NA,-14882.907012429172,29767.814024858344
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,all,4,4311.217509256573,11051.149573098513,4311.217509256573,108.2426326134083,NA,-14880.0279192237,29766.0558384474
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0,4,9699.541094089287,2220.07299267182,713.7152944812382,86.44438654028724,11091.644337407119,-5859.933502079293,11729.867004158586
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0t120,4,9474.105938122057,11232.582953257604,10.435935410596187,16.677436736005145,12712.460764446709,-8930.059490013613,17870.118980027226
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,all,4,9813.779006856368,8523.073104803756,10.000000000000002,11.015980103412389,12430.356438467152,-14733.359923933736,29476.719847867473
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0,4,8794.868575480492,8794.868575480492,10.000000000000002,NA,12988.139214163568,-5866.551158127272,11739.102316254544
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0t120,4,8850.271659988552,8850.271659988552,53.571464324734954,NA,12307.050228990587,-8935.33886020607,17876.67772041214
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,all,4,9415.701597052368,9415.701597052368,10.000000000000002,NA,12323.806497930724,-14737.336806562736,29480.673613125473
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0,5,4371.218902807903,4371.218902807903,4371.218902807903,NA,NA,-5889.624968022877,11781.249936045753
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0,5,4192.512696861405,19924.36657994002,4192.512696861405,119.98495563441193,NA,-5872.766954050962,11751.533908101925
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,t0t120,5,4332.889872476365,4332.889872476365,4332.889872476365,NA,NA,-9070.25415061205,18142.5083012241
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,t0t120,5,4172.677750278731,20642.03289372175,4172.677750278731,40.753639340057866,NA,-9068.388214961844,18142.776429923688
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Constant,all,5,4206.793062700051,4206.793062700051,4206.793062700051,NA,NA,-14633.429239049228,29268.858478098457
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,Change,all,5,4064.1628701045447,63132.894504609176,4064.1628701045447,15.26799274793889,NA,-14616.818237856554,29239.63647571311
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0,5,10089.891672584985,351.95015977513197,1487.6537171801424,12.177118874095994,8262.208932240042,-5741.221543787929,11492.443087575857
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,t0t120,5,10452.518425716486,142.76144360443502,1878.6879888958456,12.533719570807365,7308.6264497779575,-8893.238974435977,17796.477948871954
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,2change,all,5,10841.660335612076,3494.1065102264697,2030.8661458187682,119.97395493649645,6832.825830724371,-14442.466435310615,28894.93287062123
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0,5,9107.399691466258,9107.399691466258,10.000000000000002,NA,11858.155480585556,-5746.0942952850055,11498.188590570011
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,t0t120,5,9234.877899310419,9234.877899310419,1018.8914939714606,NA,9096.572270293595,-8902.267981645518,17810.535963291037
g1_n10e4_td100_l99_n500_n50_rad10k_bot_estimates_4mods.csv,ancient,all,5,10302.0413197268,10302.0413197268,1848.428109048538,NA,7142.057604636261,-14445.282293519911,28896.564587039822
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Constant,t0,2,64564.15581850801,64564.15581850801,64564.15581850801,NA,NA,-51943.559857071654,103889.11971414331
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Change,t0,2,79889.03822111472,15.018328330862015,79889.03822111472,55.02863941351965,NA,-49365.05269003432,98736.10538006863
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Constant,t0t120,2,64515.22062200209,64515.22062200209,64515.22062200209,NA,NA,-78858.30914525359,157718.61829050718
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Change,t0t120,2,65708.30012056963,485.10665997274106,65708.30012056963,71.63805599497522,NA,-78481.74962303694,156969.4992460739
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Constant,all,2,65116.29684425309,65116.29684425309,65116.29684425309,NA,NA,-136756.6996320242,273515.3992640484
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,Change,all,2,65376.39662874963,2363.5246768811858,65376.39662874963,73.37809130000167,NA,-136561.0026196735,273128.005239347
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,2change,t0,2,12769.364738852222,86.58024956929593,121530.37648593083,12.214448380254787,18516.6478611097,-49235.34486863936,98480.68973727872
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,2change,t0t120,2,10957.300227324877,175.7550099586655,2805482.413092914,16.266868672007636,86484.8685115774,-76100.08949604735,152210.1789920947
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,2change,all,2,10068.473209506958,3045.7746986440256,105824.10671548433,106.35693520796973,11181.8024268193,-134119.6657200149,268249.3314400298
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,ancient,t0,2,7628.523094260973,7628.523094260973,95790.32348199812,NA,6672.40458117668,-49242.59365360362,98491.18730720723
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,ancient,t0t120,2,6577.628995884288,6577.628995884288,90851.19496759608,NA,5130.745408590177,-76113.06783984932,152232.13567969864
g1_n10e4_td100_l99_n500_n50_rad10k_exp_estimates_4mods.csv,ancient,all,2,8297.106110484043,8297.106110484043,97001.60077471075,NA,7667.423590985769,-134138.73560839103,268283.47121678205
