gentime,NeAnc,td,lambda,maxn,sampn,data,model,scheme,Nh,Nc,Na,T,Ta,lnL,AIC2C,Nh1C,Nc1C,Td1C,lnL1C,AIC1C,NhC,NcC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Th,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td190,l95,n500,n100,rad50k,2change,all,10319.03093,33442.64932,984.7296805,10.04602818,10890.21331,-102359.63,204729.26,4299.182469,5643.046159,17.99791202,-103119.9147,206245.8295,4753.155188,4753.155188,-103193.2374,206388.4747,-1516.569457,-1659.214736,9454.110517,24.25070365,12025.27738,-104353.0095,208712.0191,-3982.759079,-2466.189579,-2323.544379
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0,10166.28831,1757.782196,1606.279152,17.38299275,8614.467602,-41237.56917,82485.13833,4417.639691,11497.18356,119.9993408,-41936.39685,83878.7937,4617.589608,4617.589608,-42035.17216,84072.34432,-1393.655369,-1587.205982,9215.263576,10,12555.58131,-40685.38651,81376.77301,1108.365319,2502.020689,2695.571309
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0t120,10273.29169,2246.612818,1503.259046,51.20988524,8883.103432,-62893.01482,125796.0296,4606.995874,9185.957129,119.8137426,-63553.54002,127113.08,5128.307875,5128.307875,-63603.99924,127209.9985,-1317.050401,-1413.968847,8995.175361,14.0994631,11834.73242,-62154.65381,124315.3076,1480.721979,2797.772379,2894.690879
g1,n10e4,td190,l95,n500,n100,rad50k,2change,all,10321.67266,5977.630368,1535.513983,119.9800367,8857.585891,-103645.3673,207300.7345,4275.95399,5345.243563,10.07645523,-103844.4994,207694.9987,4819.074747,4819.074747,-103955.8743,207913.7486,-394.2642233,-613.014061,9655.296234,1329.829699,9131.708373,-102266.2874,204538.5749,2762.159626,3156.423826,3375.173726
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0,9861.617185,1008.440491,834.2040337,10.67541014,10737.81612,-41231.46555,82472.9311,4340.101415,11361.82351,119.9956821,-41913.75934,83833.51868,4552.276314,4552.276314,-42016.934,84035.868,-1360.587585,-1562.936908,9501.710466,721.6435252,10888.1769,-41174.55079,82355.10158,117.829516,1478.417096,1680.766416
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0t120,9651.517708,1643.32194,782.6948146,45.35342998,10691.68881,-62711.23638,125432.4728,4686.968751,7861.793384,119.3003034,-63861.77564,127729.5513,5090.743932,5090.743932,-63891.97756,127785.9551,-2297.078516,-2353.482354,8877.797381,18.00852104,11632.33646,-62969.83402,125945.668,-513.1952431,1783.883257,1840.287057
g1,n10e4,td190,l95,n500,n100,rad50k,2change,all,10096.35271,43474.17775,53.13539269,10.05094572,13021.37916,-103071.3757,206152.7514,4234.613616,4862.716369,10.01177732,-104239.5346,208485.0692,4671.165824,4671.165824,-104305.8934,208613.7867,-2332.317782,-2461.035369,9522.695536,1312.85747,8990.095691,-103373.2042,206752.4084,-599.6569876,1732.660812,1861.378312
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0,10480.97056,4365.79636,1990.455002,90.33421371,7569.150554,-41151.8711,82313.74219,4325.353278,12551.48621,119.9996461,-41990.1096,83986.21921,4555.686492,4555.686492,-42112.95587,84227.91175,-1672.477014,-1914.169555,9537.830716,207.2469238,11972.54861,-41250.40922,82506.81845,-193.0762574,1479.400763,1721.093303
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0t120,10340.10979,2922.763422,1556.178635,72.95291255,8844.563141,-62923.17141,125856.3428,4650.069694,10628.86829,119.9067975,-63840.09297,127686.1859,5244.120972,5244.120972,-63907.52837,127817.0567,-1829.843116,-1960.713911,9430.183275,831.7101201,10104.09322,-62912.78617,125831.5723,24.77045478,1854.613555,1985.484355
g1,n10e4,td190,l95,n500,n100,rad50k,2change,all,10259.35598,4860.031482,1714.705364,119.990222,8334.8688,-103354.2424,206718.4848,4306.231251,5082.529722,10.02106008,-104542.523,209091.0459,4788.926454,4788.926454,-104625.8788,209253.7575,-2372.561106,-2535.272708,9814.200546,1199.756113,9441.530289,-103654.3896,207314.7792,-596.2944467,1776.266653,1938.978253
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0,9932.890862,5871.004038,293.6947135,119.9642193,11749.73871,-41275.93273,82561.86545,4397.401751,12111.11344,119.9837948,-42007.05508,84020.11016,4590.196621,4590.196621,-42114.19566,84230.39132,-1458.244705,-1668.525868,9392.842367,10,12678.79937,-41247.06946,82500.13892,61.72653369,1519.971244,1730.252404
g1,n10e4,td190,l95,n500,n100,rad50k,2change,t0t120,10045.71264,5371.411357,664.1623062,119.6854337,10946.04022,-63422.48108,126854.9622,4699.37908,60022.96284,42.7502113,-64339.4556,128684.9112,5105.735737,5105.735737,-64380.55763,128763.1153,-1829.949042,-1908.153099,8842.366819,17.41894824,11903.0521,-62736.01296,125478.0259,1376.936285,3206.885285,3285.089385
g1,n10e4,td190,l95,n500,n100,rad50k,2change,all,10069.02824,5222.980485,852.6754179,119.9891122,10537.20524,-104338.5787,208687.1575,4340.464314,4901.826462,10.07512502,-105223.822,210453.6441,4729.690285,4729.690285,-105277.4602,210556.9204,-1766.486593,-1869.762871,9661.025895,989.0238653,10166.27543,-103042.6252,206091.2505,2595.907019,4362.393619,4465.669919
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0,10032.75319,3644.635082,1199.701463,54.77868569,9502.825479,-4106619.329,8213248.659,4327.252976,11287.54439,119.9988885,-4201886.29,8403778.579,4534.1818,4534.1818,-4212142.066,8424286.132,-190529.9202,-211037.4732,9458.079811,40.12133263,12267.09749,-4127176.437,8254358.874,-41110.21456,149419.7054,169927.2584
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0t120,10093.74136,11736.18867,1111.968892,20.95451027,9818.475702,-6281051.214,12562112.43,4580.306398,9158.306242,119.915241,-6401348.173,12802702.35,5101.074497,5101.074497,-6406432.149,12812866.3,-240589.9191,-250753.8714,8993.766346,268.8411308,11061.97917,-6311103.204,12622212.41,-60099.9786,180489.9414,190653.8914
g1,n10e4,td190,l95,n500,n100,wgs,2change,all,10066.14311,6750.355865,1218.320507,119.985189,9465.23732,-10331128.2,20662266.39,4212.392046,4951.868399,10.04138153,-10459506.22,20919018.44,4693.936174,4693.936174,-10467778.87,20935559.74,-256752.0431,-273293.3464,9596.563669,977.8223051,9750.417946,-10371205.52,20742417.03,-80150.64285,176601.4072,193142.7072
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0,10015.9332,2240.887647,988.4763119,27.40793285,10021.08446,-4120170.311,8240350.621,4329.411193,11427.56189,119.9467149,-4191032.285,8382070.57,4533.599646,4533.599646,-4201402.75,8402807.5,-141719.9487,-162456.8783,9426.993274,14.23962143,12324.53624,-4117542.143,8235090.285,5260.335723,146980.2847,167717.2147
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0t120,9994.436273,11045.48573,229.9956527,15.52339138,11799.32375,-6296018.637,12592047.27,4592.247501,10421.38252,119.9283655,-6384800.727,12769607.45,5184.694692,5184.694692,-6391495.586,12782993.17,-177560.1798,-190945.8976,9207.135415,10,11779.9076,-6294287.364,12588580.73,3466.541471,181026.7215,194412.4415
g1,n10e4,td190,l95,n500,n100,wgs,2change,all,10194.17265,5850.444817,1220.550615,119.999878,9532.076023,-10346023.1,20692056.21,4319.31832,5652.018778,15.58752672,-10428165.48,20856336.95,4817.35401,4817.35401,-10437233.14,20874468.27,-164280.7437,-182412.0632,9813.837271,741.9241296,10500.22456,-10338877.84,20677761.69,14294.52225,178575.2623,196706.5823
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0,9989.381854,4008.84182,939.1978516,60.05014355,10142.3768,-4115867.083,8231744.166,4317.557553,11246.74193,119.996011,-4181808.42,8363622.84,4522.733565,4522.733565,-4191999.79,8384001.58,-131878.6747,-152257.4147,9442.229427,13.92922428,12326.07949,-4122308.938,8244623.876,-12879.70953,118998.9645,139377.7045
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0t120,10076.93489,10826.80478,282.3914373,13.63392757,11758.11118,-6292863.343,12585736.69,4587.227401,9632.247672,119.9249139,-6373312.607,12746631.21,5133.635765,5133.635765,-6378975.238,12757952.48,-160894.5282,-172215.789,9048.261757,25.57923233,11618.19789,-6303338.112,12606682.22,-20945.53307,139948.9869,151270.2569
g1,n10e4,td190,l95,n500,n100,wgs,2change,all,10086.40941,7305.802912,784.6845866,119.9999918,10632.74101,-10338602.81,20677215.62,4283.427144,5272.445252,12.47314593,-10420081.71,20840169.43,4763.32699,4763.32699,-10428719.72,20857441.44,-162953.8068,-180225.82,9552.760827,498.9236172,10889.65116,-10363207.39,20726420.79,-49205.16581,113748.6442,131020.6542
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0,10173.78613,4066.916609,1360.473375,69.26569109,9121.443322,-4125260.142,8250530.284,4329.41791,11338.53135,119.9906942,-4196295.299,8392596.598,4535.792345,4535.792345,-4206574.423,8413150.846,-142066.3141,-162620.5613,9395.395291,14.98623188,12300.93822,-4108424.821,8216855.641,33674.6429,175740.9569,196295.2049
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0t120,10199.51459,11108.40994,849.8527434,12.89424818,10499.94066,-6308621.382,12617252.76,4565.101651,9830.507849,119.0332131,-6393268.627,12786543.25,5125.655799,5125.655799,-6399214.951,12798431.9,-169290.4894,-181179.1375,9070.650556,91.22898211,11515.64461,-6283124.23,12566254.46,50998.29962,220288.7896,232177.4396
g1,n10e4,td190,l95,n500,n100,wgs,2change,all,10168.3141,5554.513582,1411.831109,119.9999559,8978.479629,-10370057.75,20740125.5,4281.561418,4946.67717,10.04059256,-10451785.05,20903576.1,4720.861037,4720.861037,-10458772.84,20917547.69,-163450.6003,-177422.1893,9721.851232,923.2437892,10005.05317,-10331580.49,20663166.97,76958.52587,240409.1259,254380.7159
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0,10036.25597,3534.248682,1062.922417,50.57984328,9850.736181,-4120526.628,8241063.256,4325.779892,11272.63026,119.9994138,-4196261.24,8392528.481,4533.2765,4533.2765,-4206497.508,8412997.016,-151465.2248,-171933.7606,9446.2027,13.87838607,12313.8975,-4121999.31,8244004.62,-2941.363578,148523.8614,168992.3964
g1,n10e4,td190,l95,n500,n100,wgs,2change,t0t120,10090.34047,11092.71296,416.4563766,15.04823503,11462.93293,-6301400.32,12602810.64,4559.926158,9347.516405,119.9854823,-6387557.603,12775121.21,5096.748136,5096.748136,-6392979.01,12785960.02,-172310.5663,-183149.3803,8981.088214,112.6214133,11398.1612,-6298151.73,12596309.46,6501.179865,178811.7499,189650.5599
g1,n10e4,td190,l95,n500,n100,wgs,2change,all,10010.7193,5651.692381,450.8904206,119.9999905,11334.55286,-10362131.39,20724272.79,4257.984925,5094.256848,10.00001475,-10434734.51,20869475.01,4758.928575,4758.928575,-10443909.32,20887820.63,-145202.2259,-163547.8428,9685.205182,755.4985352,10379.23428,-10346934.83,20693875.67,30397.12399,175599.344,193944.964
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0,10131.20803,2607.360548,1154.416837,67.23967181,9620.039458,-1779070.133,3558150.267,4197.912244,5000000,119.9894249,-1826396.896,3652799.792,4530.29045,4530.29045,-1838629.014,3677260.028,-94649.52484,-119109.7615,9550.944674,268.6699326,11730.96572,-1779278.417,3558562.834,-412.5667981,94236.9582,118697.1942
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0t120,10020.70966,14540.72897,1133.791846,35.15290027,9700.19254,-2733174.837,5466359.674,4281.86592,5000000,86.07144549,-2794484.598,5588975.195,4420.353599,4420.353599,-2796715.204,5593432.407,-122615.5211,-127072.7332,9702.810601,86.41825994,11992.73866,-2733352.264,5466710.527,-350.8532452,122264.6678,126721.8798
g1,n10e4,td190,l95,n500,n20,wgs,2change,all,10058.9779,9280.31258,1165.198245,21.09434731,9578.383417,-4430234.945,8860479.89,4260.498974,155506.1437,17.83995286,-4491135.544,8982277.088,4398.985621,4398.985621,-4495412.773,8990827.546,-121797.1989,-130347.6566,9796.484812,10.10455195,12135.76491,-4430322.294,8860650.588,-170.697871,121626.5001,130176.9581
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0,9999.533252,4729.999214,1173.625569,60.82706749,9566.314699,-1779091.714,3558193.427,4141.588822,5000000,119.9998952,-1827477.937,3654961.874,4522.046946,4522.046946,-1841285.001,3682572.001,-96768.44714,-124378.5741,9624.113684,188.2564649,11878.20111,-1781980.525,3563967.051,-5773.623708,90994.82329,118604.9503
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0t120,9976.954457,24795.3779,1056.988331,49.23607592,9849.581197,-2728959.073,5457928.146,4270.909423,5000000,81.46697467,-2790032.992,5580071.984,4399.611507,4399.611507,-2791989.08,5583980.16,-122143.8384,-126052.0137,9717.546427,69.12379303,12032.39296,-2735083.785,5470173.57,-12245.42409,109898.4139,113806.5899
g1,n10e4,td190,l95,n500,n20,wgs,2change,all,10014.69253,9204.087041,1165.229821,23.17097536,9576.753763,-4420267.005,8840544.009,4252.212589,267177.6331,20.51774209,-4480575.986,8961157.971,4392.799237,4392.799237,-4484741.978,8969485.957,-120613.9618,-128941.9475,9831.125225,10.06251524,12158.00757,-4425648.609,8851303.218,-10759.20946,109854.7525,118182.7385
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0,9876.857555,6004.545054,746.5894779,66.66467833,10608.71492,-1784315.126,3568640.251,4176.876364,5000000,119.9916114,-1829875.595,3659757.19,4533.034553,4533.034553,-1842882.714,3685767.428,-91116.93887,-117127.1771,9690.892958,223.7819552,11782.04091,-1784329.224,3568664.449,-24.19770638,91092.74129,117102.9793
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0t120,9924.557077,14844.56836,650.6021993,45.05678185,10811.82359,-2728992.632,5457995.264,4294.955454,5000000,76.83433217,-2796563.172,5593132.344,4416.658116,4416.658116,-2798338.544,5596679.087,-135137.08,-138683.8236,9818.644747,374.0228029,11402.8708,-2729031.912,5458069.823,-74.55936148,135062.5206,138609.2636
g1,n10e4,td190,l95,n500,n20,wgs,2change,all,9974.846185,6809.025207,840.5063434,119.7524673,10367.6804,-4426186.508,8852383.017,4268.785343,245031.3272,20.23982864,-4486502.079,8973010.159,4412.705815,4412.705815,-4490758.549,8981519.099,-120627.1419,-129136.082,9812.291783,10.00001503,12179.78443,-4426222.677,8852451.354,-68.33717984,120558.8048,129067.7448
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0,10145.51531,3143.777852,1220.139464,66.47399731,9459.329263,-1782086.926,3564183.851,4154.501807,5000000,119.9998444,-1832809.905,3665625.811,4535.925322,4535.925322,-1846634.217,3693270.433,-101441.9596,-129086.5821,9657.825326,220.8869027,11755.33643,-1779125.308,3558256.616,5927.235013,107369.195,135013.817
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0t120,9967.728773,30579.45905,980.028295,51.37509849,10061.96924,-2736853.525,5473717.049,4294.693368,5000000,97.18500802,-2790442.453,5580890.905,4446.223128,4446.223128,-2793198.262,5586398.524,-107173.8559,-112681.4751,9663.421537,68.90218897,12006.09082,-2729199.915,5458405.83,15311.21879,122485.0748,127992.6938
g1,n10e4,td190,l95,n500,n20,wgs,2change,all,10122.90353,4767.929346,1277.522067,119.9907713,9347.814487,-4434732.294,8869474.588,4271.269419,387452.6443,22.066988,-4486725.779,8973457.558,4413.138572,4413.138572,-4490876.853,8981755.707,-103982.9698,-112281.1184,9756.842857,10.03802583,12130.10834,-4420337.601,8840681.203,28793.38547,132776.3555,141074.5045
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0,9971.350523,3792.717406,845.6590359,66.37036226,10360.6515,-1781899.368,3563808.736,4178.936709,5000000,119.9915278,-1830279.861,3660565.723,4532.452031,4532.452031,-1843201.882,3686405.765,-96756.98639,-122597.0286,9623.666986,191.7228959,11870.17796,-1782203.989,3564413.978,-605.2419561,96151.74504,121991.787
g1,n10e4,td190,l95,n500,n20,wgs,2change,t0t120,9974.593841,29113.91566,744.3958892,51.23366494,10602.36848,-2734801.575,5469613.15,4280.052594,2275318.531,76.31861269,-2797827.111,5595660.222,4399.303875,4399.303875,-2799508.745,5599019.49,-126047.0724,-129406.3405,9638.890603,65.30304718,12026.66696,-2737187.948,5474381.897,-4768.746966,121278.325,124637.593
g1,n10e4,td190,l95,n500,n20,wgs,2change,all,10008.90227,6431.541848,823.9191616,119.8494098,10404.96412,-4425608.336,8851226.671,4269.597159,246229.7985,20.22588953,-4495553.878,8991113.756,4403.731299,4403.731299,-4499521.752,8999045.504,-139887.0848,-147818.8326,9786.534167,10.12271185,12165.2339,-4434877.143,8869760.286,-18533.61463,121353.4704,129285.2184
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0,10100.31622,790.0253796,1461.116194,10.00054954,7406.859138,-10074.00048,20158.00096,4227.353577,5990.404974,118.4401805,-10341.48541,20688.97083,4353.376105,4353.376105,-10347.99336,20697.98672,-530.9698716,-539.9857689,9245.624324,16.05965315,11824.38708,-10495.5174,20997.0348,-839.0338381,-308.0639681,-299.0480781
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0t120,9969.182856,5449.061807,1281.128122,92.49593443,7995.65823,-15741.21591,31492.43182,5252.812506,8503.001537,119.9504641,-16224.84068,32455.68137,5826.815719,5826.815719,-16234.66481,32471.32963,-963.2495463,-978.8978045,8883.98223,10.83916332,10981.87665,-16453.16638,32912.33277,-1419.900948,-456.6513982,-441.0031382
g1,n10e4,td190,l95,n500,n200,rad10k,2change,all,10222.60071,5906.170309,1553.247863,119.9700707,7195.735351,-25880.35799,51770.71597,4692.043698,5346.66933,10.61359924,-26481.67659,52969.35318,5440.324762,5440.324762,-26507.76403,53017.52805,-1198.63721,-1246.812082,9392.506134,1116.032134,8459.032521,-27064.47049,54134.94099,-2364.225016,-1165.587806,-1117.412936
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0,9726.606486,3063.78093,10,34.93423724,11815.3671,-10484.41912,20978.83824,4231.252749,6922.366066,119.9991196,-10652.43456,21310.86913,4426.024166,4426.024166,-10665.76954,21333.53908,-332.0308908,-354.700837,8620.581976,10,12104.00663,-10199.80559,20405.61118,573.2270625,905.2579525,927.9279025
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0t120,9843.512993,4160.268946,987.3074099,70.86580874,9603.091177,-16315.95197,32641.90393,5070.480271,9106.137525,119.9114315,-16530.95585,33067.91171,5767.752343,5767.752343,-16545.65909,33093.31818,-426.0077746,-451.4142491,8640.303388,14.23771162,11492.55021,-16027.78644,32061.57289,580.33104,1006.33882,1031.74529
g1,n10e4,td190,l95,n500,n200,rad10k,2change,all,10521.49956,5880.060455,1294.822454,119.9712818,9423.467905,-27026.07848,54062.15697,4757.660922,5310.100893,10.2230562,-27230.82279,54467.64557,5455.826888,5455.826888,-27252.46772,54506.93545,-405.4886038,-444.7784794,9372.993648,1817.375977,7621.327101,-26300.83444,52607.66888,1454.488095,1859.976695,1899.266575
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0,10120.49268,4000.401562,2156.734052,119.9992949,6470.763427,-10183.137,20376.274,4353.690754,6660.076478,119.9991379,-10832.33644,21670.67288,4556.826422,4556.826422,-10842.67688,21687.35377,-1294.398877,-1311.079771,9071.950275,19.12891689,10874.98113,-10088.14676,20182.29351,193.9804865,1488.379366,1505.060256
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0t120,10064.52202,2161.986708,1840.238228,51.09422543,7856.077453,-16014.57804,32039.15608,5305.55363,9661.288616,119.6381612,-16619.65032,33245.30064,6010.98099,6010.98099,-16634.40445,33270.80891,-1206.14456,-1231.65283,8582.703243,416.6010104,9278.160631,-15747.9714,31501.94281,537.2132736,1743.357834,1768.866104
g1,n10e4,td190,l95,n500,n200,rad10k,2change,all,10170.53918,6707.001053,2100.552239,119.9926738,7303.092229,-26298.15127,52606.30254,4630.42513,5287.374302,10.00504076,-27475.66917,54957.33834,5434.450085,5434.450085,-27505.69271,55013.38543,-2351.035808,-2407.08289,9064.69293,1143.199992,7602.820061,-25885.28674,51776.57348,829.7290606,3180.764861,3236.811951
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0,10015.40983,1991.32697,590.8224037,26.16904953,10306.55968,-10481.38393,20972.76786,3797.856773,6495.450484,119.9675421,-10271.63643,20549.27285,4100.971823,4100.971823,-10289.41406,20580.82812,423.4950066,391.9397344,9215.138088,20.46112312,12530.6657,-10679.27057,21364.54114,-391.7732826,-815.2682926,-783.7130226
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0t120,10278.28512,2799.544618,1188.177042,57.12639289,9044.654432,-16441.62224,32893.24448,4825.980919,9651.272034,119.9828657,-15980.45639,31966.91279,5630.0379,5630.0379,-16000.72072,32003.44143,926.3316974,889.8030542,8991.458971,45.57296342,11925.13231,-16426.52657,32859.05314,34.19133683,-892.1403532,-855.6117132
g1,n10e4,td190,l95,n500,n200,rad10k,2change,all,9982.997478,7444.544227,1375.73409,119.9979997,8149.449881,-27063.08589,54136.17179,4208.078218,4834.306362,10.00156937,-26106.47168,52218.94336,5075.856856,5075.856856,-26142.02279,52286.04559,1917.228423,1850.126201,9192.945805,10,11815.15771,-27294.08716,54594.17433,-458.0025392,-2375.230969,-2308.128739
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0,9870.725522,940.6596906,142.6050137,10.97128805,11981.9408,-10664.93357,21339.86714,4176.040412,6470.311902,119.7443626,-10666.25728,21338.51455,4373.043772,4373.043772,-10677.27491,21356.54982,1.352588058,-16.68268171,9172.908997,10.85492285,12074.21432,-10493.83012,20993.66024,346.2069031,344.8543131,362.8895831
g1,n10e4,td190,l95,n500,n200,rad10k,2change,t0t120,9799.693756,3195.719059,16.18082274,55.92744364,12406.77077,-16419.57764,32849.15528,5181.30964,9010.274813,119.8902578,-16682.12194,33370.24388,5848.523522,5848.523522,-16695.39501,33392.79002,-521.0885958,-543.6347333,8597.010655,10.18801932,11066.53129,-16323.83968,32653.67935,195.4759274,716.5645274,739.1106674
g1,n10e4,td190,l95,n500,n200,rad10k,2change,all,9828.269827,6860.28868,221.602091,119.9962229,11766.42453,-27291.865,54593.73001,4362.602996,5101.377746,10.0047584,-27272.01865,54550.03731,5280.648103,5280.648103,-27315.12912,54632.25824,43.6926996,-38.52823323,9361.951829,330.4200046,10997.61082,-27031.79493,54069.58986,524.1401488,480.4474488,562.6683788
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,9891.636276,2256.983344,1340.777494,27.36129808,9333.94543,-53095.28521,106200.5704,4459.347753,6415.7887,119.9996973,-54318.11856,108642.2371,4610.00101,4610.00101,-54354.6931,108711.3862,-2441.666701,-2510.815789,9104.88929,10,12604.45078,-53151.27308,106308.5462,-107.9757699,2333.69093,2402.84003
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,10062.74467,3473.213594,1520.300952,70.19556699,8893.622288,-82874.88262,165759.7652,5176.12153,8793.255918,119.9793239,-84523.8377,169053.6754,5835.777831,5835.777831,-84584.45117,169170.9023,-3293.910153,-3411.13709,8406.043524,14.01756648,11405.79716,-82940.00379,165886.0076,-126.2423776,3167.667822,3284.894722
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10255.33053,6605.489301,1682.568241,119.9902698,8500.503319,-137110.5396,274231.0792,4585.752752,5384.755634,10.00242222,-138753.0584,277512.1169,5499.175838,5499.175838,-138946.419,277894.838,-3281.037697,-3663.7588,9402.39233,1224.169512,9163.266729,-137125.9418,274257.8836,-26.80438958,3254.23331,3636.95441
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,10322.33857,2834.310022,1830.54328,42.85844831,8006.951064,-53676.61714,107363.2343,4344.545363,7060.316383,119.979219,-54708.43998,109422.88,4546.50292,4546.50292,-54774.21774,109550.4355,-2059.645666,-2187.201191,9326.478119,10,12448.16793,-53900.23219,107806.4644,-443.2300857,1616.415614,1743.971114
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,10291.20407,4743.015166,1578.636665,85.18759418,8782.867999,-83880.13886,167770.2777,5184.008323,9249.668326,119.4307082,-84798.63931,169603.2786,5884.131956,5884.131956,-84870.68225,169743.3645,-1833.000902,-1973.086768,8729.287049,13.45712134,11429.44402,-83765.61793,167537.2359,233.0418492,2066.042749,2206.128649
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10575.86279,5848.621429,1751.146527,119.999832,8503.23337,-138398.7884,276807.5768,4716.895333,5380.505455,10.05946362,-139577.8169,279161.6337,5498.319948,5498.319948,-139723.2352,279448.4704,-2354.05689,-2640.893536,9542.91466,1056.295387,9570.670278,-138595.6317,277197.2635,-389.6866787,1964.370221,2251.206921
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,10302.30178,3381.11088,1714.062448,47.63285321,8276.241224,-53847.00738,107704.0148,4372.975538,6734.259868,119.5542804,-54533.38134,109072.7627,4551.106081,4551.106081,-54585.15398,109172.308,-1368.747913,-1468.293191,9113.714773,69.62981521,12688.18869,-53588.12267,107182.2453,521.7694663,1890.517366,1990.062666
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,10141.28616,4615.535617,1428.857797,77.72477086,8997.334674,-83724.7645,167459.529,5223.058145,8808.340341,119.9090197,-84954.55785,169915.1157,5856.630713,5856.630713,-85014.267,170030.534,-2455.586714,-2571.005004,8518.956433,21.66489472,11636.19606,-83582.12811,167170.2562,289.2727776,2744.859478,2860.277778
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10474.92574,6492.588306,1595.458483,119.9989214,8767.654659,-138577.3266,277164.6532,4678.79685,5325.048485,10.01527017,-139378.2524,278762.5049,5469.438613,5469.438613,-139521.0044,279044.0088,-1597.851727,-1879.355593,9383.699551,934.0916845,10051.72897,-137884.5302,275775.0605,1389.592724,2987.444424,3268.948324
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,10092.17019,4700.248178,738.8154905,99.83101787,10795.16003,-53772.40793,107554.8159,4370.289844,6772.641164,119.9990765,-53892.26084,107790.5217,4548.971466,4548.971466,-53945.03101,107892.062,-235.7058281,-337.2461744,9240.393558,14.55126738,12515.18743,-53742.73589,107491.4718,63.34412611,299.0499261,400.5902261
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0t120,9938.0102,5236.945513,313.2452846,100.6927207,11775.56721,-84152.94352,168315.887,5223.737923,8053.031844,119.9502567,-83914.61895,167835.2379,5755.011823,5755.011823,-83956.25979,167914.5196,480.649131,401.3674573,8663.074486,13.73802115,11456.50287,-83929.93181,167865.8636,450.0233848,-30.62571523,48.65598477
g1,n10e4,td190,l95,n500,n200,rad50k,2change,all,10201.77133,6082.401516,1110.789807,119.997569,9943.524574,-139424.0976,278858.1952,4668.400048,5335.13089,10.00901535,-138065.6846,276137.3691,5456.906482,5456.906482,-138213.6693,276429.3386,2720.826034,2428.856597,9387.070527,1117.618082,9411.720568,-138427.8054,276861.6108,1996.584384,-724.2417156,-432.2722156
g1,n10e4,td190,l95,n500,n200,rad50k,2change,t0,9896.735655,758.6564172,873.9529852,10.0700827,10616.35095,-53511.84728,107033.6946,4445.2196,6746.840133,119.7175507,-54593.4279,109192.8558,4598.59481,4598.59481,-54640.41499,109282.83,-2159.161243,-2249.135433,9254.243379,10,12713.6439,-53832.49848,107670.997,-637.3023615,1521.858839,1611.833039
